time,time,input,counts,output,speed2,diff_output
1970-01-01 00:00:00.540,540,32767,-1457,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:00.545,545,32767,-1471,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:00.550,550,32767,-1487,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:00.555,555,32767,-1501,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:00.560,560,32767,-1517,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:00.565,565,32767,-1531,32.58,-37.23,0.9299999999999997
1970-01-01 00:00:00.570,570,32767,-1547,37.23,-32.58,-0.4640000000000001
1970-01-01 00:00:00.575,575,32767,-1562,34.91,-34.91,0.0
1970-01-01 00:00:00.580,580,32767,-1577,34.91,-32.58,0.0
1970-01-01 00:00:00.585,585,32767,-1592,34.91,-34.91,0.0
1970-01-01 00:00:00.590,590,32767,-1607,34.91,-32.58,0.0
1970-01-01 00:00:00.595,595,32767,-1622,34.91,-34.91,0.0
1970-01-01 00:00:00.600,600,32767,-1637,34.91,-34.91,0.4640000000000001
1970-01-01 00:00:00.605,605,32767,-1652,37.23,-34.91,-0.9299999999999997
1970-01-01 00:00:00.610,610,32767,-1667,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:00.615,615,32767,-1683,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:00.620,620,32767,-1697,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:00.625,625,32767,-1713,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:00.630,630,32767,-1727,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:00.635,635,32767,-1743,37.23,-32.58,-0.4640000000000001
1970-01-01 00:00:00.640,640,32767,-1757,34.91,-37.23,0.0
1970-01-01 00:00:00.645,645,32767,-1773,34.91,-32.58,0.0
1970-01-01 00:00:00.650,650,32767,-1788,34.91,-34.91,0.0
1970-01-01 00:00:00.655,655,32767,-1803,34.91,-32.58,0.0
1970-01-01 00:00:00.660,660,32767,-1818,34.91,-34.91,0.0
1970-01-01 00:00:00.665,665,32767,-1833,34.91,-32.58,0.0
1970-01-01 00:00:00.670,670,32767,-1848,34.91,-34.91,0.0
1970-01-01 00:00:00.675,675,32767,-1863,34.91,-32.58,0.0
1970-01-01 00:00:00.680,680,32767,-1878,34.91,-34.91,0.0
1970-01-01 00:00:00.685,685,32767,-1893,34.91,-34.91,0.4640000000000001
1970-01-01 00:00:00.690,690,32767,-1909,37.23,-34.91,-0.9299999999999997
1970-01-01 00:00:00.695,695,32767,-1923,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:00.700,700,32767,-1939,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:00.705,705,32767,-1953,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:00.710,710,32767,-1969,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:00.715,715,32767,-1983,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:00.720,720,32767,-1999,37.23,-32.58,-0.4640000000000001
1970-01-01 00:00:00.725,725,32767,-2013,34.91,-34.91,0.0
1970-01-01 00:00:00.730,730,32767,-2029,34.91,-32.58,0.0
1970-01-01 00:00:00.735,735,32767,-2044,34.91,-34.91,0.0
1970-01-01 00:00:00.740,740,32767,-2059,34.91,-32.58,0.0
1970-01-01 00:00:00.745,745,32767,-2074,34.91,-34.91,0.0
1970-01-01 00:00:00.750,750,32767,-2089,34.91,-32.58,0.0
1970-01-01 00:00:00.755,755,32767,-2104,34.91,-34.91,0.0
1970-01-01 00:00:00.760,760,32767,-2119,34.91,-32.58,0.0
1970-01-01 00:00:00.765,765,32767,-2134,34.91,-34.91,0.0
1970-01-01 00:00:00.770,770,32767,-2149,34.91,-34.91,0.4640000000000001
1970-01-01 00:00:00.775,775,32767,-2165,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:00.780,780,32767,-2179,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:00.785,785,32767,-2195,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:00.790,790,32767,-2209,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:00.795,795,32767,-2225,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:00.800,800,32767,-2239,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:00.805,805,32767,-2255,37.23,-32.58,-0.4640000000000001
1970-01-01 00:00:00.810,810,32767,-2270,34.91,-37.23,0.0
1970-01-01 00:00:00.815,815,32767,-2285,34.91,-32.58,0.0
1970-01-01 00:00:00.820,820,32767,-2300,34.91,-34.91,0.0
1970-01-01 00:00:00.825,825,32767,-2315,34.91,-32.58,0.0
1970-01-01 00:00:00.830,830,32767,-2330,34.91,-34.91,0.0
1970-01-01 00:00:00.835,835,32767,-2345,34.91,-32.58,0.0
1970-01-01 00:00:00.840,840,32767,-2360,34.91,-34.91,0.0
1970-01-01 00:00:00.845,845,32767,-2375,34.91,-34.91,0.4640000000000001
1970-01-01 00:00:00.850,850,32767,-2390,37.23,-34.91,-0.9299999999999997
1970-01-01 00:00:00.855,855,32767,-2405,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:00.860,860,32767,-2421,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:00.865,865,32767,-2435,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:00.870,870,32767,-2451,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:00.875,875,32767,-2465,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:00.880,880,32767,-2481,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:00.885,885,32767,-2495,32.58,-37.23,0.9299999999999997
1970-01-01 00:00:00.890,890,32767,-2511,37.23,-32.58,-0.4640000000000001
1970-01-01 00:00:00.895,895,32767,-2526,34.91,-37.23,0.0
1970-01-01 00:00:00.900,900,32767,-2541,34.91,-32.58,0.0
1970-01-01 00:00:00.905,905,32767,-2556,34.91,-34.91,0.0
1970-01-01 00:00:00.910,910,32767,-2571,34.91,-32.58,0.0
1970-01-01 00:00:00.915,915,32767,-2586,34.91,-34.91,0.0
1970-01-01 00:00:00.920,920,32767,-2601,34.91,-32.58,0.4640000000000001
1970-01-01 00:00:00.925,925,32767,-2616,37.23,-34.91,-0.9299999999999997
1970-01-01 00:00:00.930,930,32767,-2631,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:00.935,935,32767,-2647,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:00.940,940,32767,-2661,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:00.945,945,32767,-2677,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:00.950,950,32767,-2691,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:00.955,955,32767,-2707,37.23,-32.58,-0.4640000000000001
1970-01-01 00:00:00.960,960,32767,-2721,34.91,-37.23,0.0
1970-01-01 00:00:00.965,965,32767,-2737,34.91,-32.58,0.0
1970-01-01 00:00:00.970,970,32767,-2752,34.91,-34.91,0.0
1970-01-01 00:00:00.975,975,32767,-2767,34.91,-32.58,0.0
1970-01-01 00:00:00.980,980,32767,-2782,34.91,-34.91,0.0
1970-01-01 00:00:00.985,985,32767,-2797,34.91,-32.58,0.0
1970-01-01 00:00:00.990,990,32767,-2812,34.91,-34.91,0.0
1970-01-01 00:00:00.995,995,32767,-2827,34.91,-34.91,0.4640000000000001
1970-01-01 00:00:01.000,1000,32767,-2842,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:01.005,1005,32767,-2857,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:01.010,1010,32767,-2873,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:01.015,1015,32767,-2887,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:01.020,1020,32767,-2903,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:01.025,1025,32767,-2917,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:01.030,1030,32767,-2933,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:01.035,1035,32767,-2947,32.58,-37.23,0.9299999999999997
1970-01-01 00:00:01.040,1040,32767,-2963,37.23,-32.58,-0.4640000000000001
1970-01-01 00:00:01.045,1045,32767,-2978,34.91,-34.91,0.0
1970-01-01 00:00:01.050,1050,32767,-2993,34.91,-32.58,0.0
1970-01-01 00:00:01.055,1055,32767,-3008,34.91,-34.91,0.0
1970-01-01 00:00:01.060,1060,32767,-3023,34.91,-32.58,0.0
1970-01-01 00:00:01.065,1065,32767,-3038,34.91,-34.91,0.0
1970-01-01 00:00:01.070,1070,32767,-3053,34.91,-34.91,0.4640000000000001
1970-01-01 00:00:01.075,1075,32767,-3068,37.23,-34.91,-0.9299999999999997
1970-01-01 00:00:01.080,1080,32767,-3083,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:01.085,1085,32767,-3099,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:01.090,1090,32767,-3113,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:01.095,1095,32767,-3129,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:01.100,1100,32767,-3143,32.58,-37.23,0.9299999999999997
1970-01-01 00:00:01.105,1105,32767,-3159,37.23,-32.58,-0.4640000000000001
1970-01-01 00:00:01.110,1110,32767,-3174,34.91,-34.91,0.0
1970-01-01 00:00:01.115,1115,32767,-3189,34.91,-32.58,0.0
1970-01-01 00:00:01.120,1120,32767,-3204,34.91,-34.91,0.0
1970-01-01 00:00:01.125,1125,32767,-3219,34.91,-32.58,0.0
1970-01-01 00:00:01.130,1130,32767,-3234,34.91,-34.91,0.0
1970-01-01 00:00:01.135,1135,32767,-3249,34.91,-34.91,0.4640000000000001
1970-01-01 00:00:01.140,1140,32767,-3264,37.23,-34.91,-0.9299999999999997
1970-01-01 00:00:01.145,1145,32767,-3279,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:01.150,1150,32767,-3295,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:01.155,1155,32767,-3309,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:01.160,1160,32767,-3325,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:01.165,1165,32767,-3339,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:01.170,1170,32767,-3355,37.23,-32.58,-0.4640000000000001
1970-01-01 00:00:01.175,1175,32767,-3369,34.91,-37.23,0.0
1970-01-01 00:00:01.180,1180,32767,-3385,34.91,-32.58,0.0
1970-01-01 00:00:01.185,1185,32767,-3400,34.91,-34.91,0.0
1970-01-01 00:00:01.190,1190,32767,-3415,34.91,-32.58,0.0
1970-01-01 00:00:01.195,1195,32767,-3430,34.91,-34.91,0.0
1970-01-01 00:00:01.200,1200,32767,-3445,34.91,-32.58,0.0
1970-01-01 00:00:01.205,1205,32767,-3460,34.91,-34.91,0.0
1970-01-01 00:00:01.210,1210,32767,-3475,34.91,-32.58,0.0
1970-01-01 00:00:01.215,1215,32767,-3490,34.91,-34.91,0.0
1970-01-01 00:00:01.220,1220,32767,-3505,34.91,-34.91,0.4640000000000001
1970-01-01 00:00:01.225,1225,32767,-3521,37.23,-34.91,-0.9299999999999997
1970-01-01 00:00:01.230,1230,32767,-3535,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:01.235,1235,32767,-3551,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:01.240,1240,32767,-3565,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:01.245,1245,32767,-3581,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:01.250,1250,32767,-3595,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:01.255,1255,32767,-3611,37.23,-32.58,-0.4640000000000001
1970-01-01 00:00:01.260,1260,32767,-3626,34.91,-37.23,0.0
1970-01-01 00:00:01.265,1265,32767,-3641,34.91,-32.58,0.0
1970-01-01 00:00:01.270,1270,32767,-3656,34.91,-34.91,0.0
1970-01-01 00:00:01.275,1275,32767,-3671,34.91,-32.58,0.0
1970-01-01 00:00:01.280,1280,32767,-3686,34.91,-34.91,0.0
1970-01-01 00:00:01.285,1285,32767,-3701,34.91,-32.58,0.0
1970-01-01 00:00:01.290,1290,32767,-3716,34.91,-34.91,0.0
1970-01-01 00:00:01.295,1295,32767,-3731,34.91,-34.91,0.4640000000000001
1970-01-01 00:00:01.300,1300,32767,-3746,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:01.305,1305,32767,-3761,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:01.310,1310,32767,-3777,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:01.315,1315,32767,-3791,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:01.320,1320,32767,-3807,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:01.325,1325,32767,-3821,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:01.330,1330,32767,-3837,37.23,-32.58,-0.4640000000000001
1970-01-01 00:00:01.335,1335,32767,-3851,34.91,-34.91,0.0
1970-01-01 00:00:01.340,1340,32767,-3867,34.91,-32.58,0.0
1970-01-01 00:00:01.345,1345,32767,-3882,34.91,-34.91,0.0
1970-01-01 00:00:01.350,1350,32767,-3897,34.91,-32.58,0.0
1970-01-01 00:00:01.355,1355,32767,-3912,34.91,-34.91,0.0
1970-01-01 00:00:01.360,1360,32767,-3927,34.91,-32.58,0.0
1970-01-01 00:00:01.365,1365,32767,-3942,34.91,-34.91,0.0
1970-01-01 00:00:01.370,1370,32767,-3957,34.91,-34.91,0.4640000000000001
1970-01-01 00:00:01.375,1375,32767,-3972,37.23,-34.91,-0.9299999999999997
1970-01-01 00:00:01.380,1380,32767,-3987,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:01.385,1385,32767,-4003,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:01.390,1390,32767,-4017,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:01.395,1395,32767,-4033,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:01.400,1400,32767,-4047,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:01.405,1405,32767,-4063,37.23,-32.58,-0.4640000000000001
1970-01-01 00:00:01.410,1410,32767,-4077,34.91,-37.23,0.0
1970-01-01 00:00:01.415,1415,32767,-4093,34.91,-32.58,0.0
1970-01-01 00:00:01.420,1420,32767,-4108,34.91,-34.91,0.0
1970-01-01 00:00:01.425,1425,32767,-4123,34.91,-32.58,0.0
1970-01-01 00:00:01.430,1430,32767,-4138,34.91,-34.91,0.0
1970-01-01 00:00:01.435,1435,32767,-4153,34.91,-32.58,0.0
1970-01-01 00:00:01.440,1440,32767,-4168,34.91,-34.91,0.0
1970-01-01 00:00:01.445,1445,32767,-4183,34.91,-32.58,0.0
1970-01-01 00:00:01.450,1450,32767,-4198,34.91,-34.91,0.0
1970-01-01 00:00:01.455,1455,32767,-4213,34.91,-34.91,0.4640000000000001
1970-01-01 00:00:01.460,1460,32767,-4229,37.23,-34.91,-0.9299999999999997
1970-01-01 00:00:01.465,1465,32767,-4243,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:01.470,1470,32767,-4259,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:01.475,1475,32767,-4273,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:01.480,1480,32767,-4289,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:01.485,1485,32767,-4303,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:01.490,1490,32767,-4319,37.23,-32.58,-0.4640000000000001
1970-01-01 00:00:01.495,1495,32767,-4334,34.91,-37.23,0.0
1970-01-01 00:00:01.500,1500,32767,-4349,34.91,-32.58,0.0
1970-01-01 00:00:01.505,1505,32767,-4364,34.91,-34.91,0.0
1970-01-01 00:00:01.510,1510,32767,-4379,34.91,-32.58,0.0
1970-01-01 00:00:01.515,1515,32767,-4394,34.91,-34.91,0.0
1970-01-01 00:00:01.520,1520,32767,-4409,34.91,-32.58,0.0
1970-01-01 00:00:01.525,1525,32767,-4424,34.91,-34.91,0.0
1970-01-01 00:00:01.530,1530,32767,-4439,34.91,-32.58,0.0
1970-01-01 00:00:01.535,1535,32767,-4454,34.91,-34.91,0.0
1970-01-01 00:00:01.540,1540,32767,-4469,34.91,-34.91,0.4640000000000001
1970-01-01 00:00:01.545,1545,32767,-4485,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:01.550,1550,32767,-4499,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:01.555,1555,32767,-4515,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:01.560,1560,32767,-4529,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:01.565,1565,32767,-4545,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:01.570,1570,32767,-4559,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:01.575,1575,32767,-4575,37.23,-32.58,-0.4640000000000001
1970-01-01 00:00:01.580,1580,32767,-4590,34.91,-37.23,0.0
1970-01-01 00:00:01.585,1585,32767,-4605,34.91,-32.58,0.0
1970-01-01 00:00:01.590,1590,32767,-4620,34.91,-34.91,0.0
1970-01-01 00:00:01.595,1595,32767,-4635,34.91,-32.58,0.0
1970-01-01 00:00:01.600,1600,32767,-4650,34.91,-34.91,0.0
1970-01-01 00:00:01.605,1605,32767,-4665,34.91,-32.58,0.0
1970-01-01 00:00:01.610,1610,32767,-4680,34.91,-34.91,0.0
1970-01-01 00:00:01.615,1615,32767,-4695,34.91,-34.91,0.4640000000000001
1970-01-01 00:00:01.620,1620,32767,-4710,37.23,-34.91,-0.9299999999999997
1970-01-01 00:00:01.625,1625,32767,-4725,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:01.630,1630,32767,-4741,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:01.635,1635,32767,-4755,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:01.640,1640,32767,-4771,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:01.645,1645,32767,-4785,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:01.650,1650,32767,-4801,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:01.655,1655,32767,-4815,32.58,-37.23,0.9299999999999997
1970-01-01 00:00:01.660,1660,32767,-4831,37.23,-32.58,-0.4640000000000001
1970-01-01 00:00:01.665,1665,32767,-4846,34.91,-37.23,0.0
1970-01-01 00:00:01.670,1670,32767,-4861,34.91,-32.58,0.0
1970-01-01 00:00:01.675,1675,32767,-4876,34.91,-34.91,0.0
1970-01-01 00:00:01.680,1680,32767,-4891,34.91,-32.58,0.0
1970-01-01 00:00:01.685,1685,32767,-4906,34.91,-34.91,0.0
1970-01-01 00:00:01.690,1690,32767,-4921,34.91,-32.58,0.0
1970-01-01 00:00:01.695,1695,32767,-4936,34.91,-34.91,0.0
1970-01-01 00:00:01.700,1700,32767,-4951,34.91,-32.58,0.0
1970-01-01 00:00:01.705,1705,32767,-4966,34.91,-34.91,0.0
1970-01-01 00:00:01.710,1710,32767,-4981,34.91,-34.91,0.4640000000000001
1970-01-01 00:00:01.715,1715,32767,-4997,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:01.720,1720,32767,-5011,32.58,-34.91,0.9299999999999997
1970-01-01 00:00:01.725,1725,32767,-5027,37.23,-32.58,-0.9299999999999997
1970-01-01 00:00:01.730,1730,32767,-5041,32.58,-34.91,0.9299999999999997
