time,time,input,counts,output,speed2,diff_output
1970-01-01 00:00:00.000,0,32767,-1,-0.0,0.0,0.93
1970-01-01 00:00:00.005,5,32767,-3,4.65,-4.65,0.0
1970-01-01 00:00:00.010,10,32767,-5,4.65,-4.65,0.0
1970-01-01 00:00:00.015,15,32767,-7,4.65,-4.65,0.932
1970-01-01 00:00:00.020,20,32767,-11,9.31,-9.31,0.466
1970-01-01 00:00:00.025,25,32767,-16,11.64,-11.64,0.0
1970-01-01 00:00:00.030,30,32767,-21,11.64,-11.64,0.9299999999999997
1970-01-01 00:00:00.035,35,32767,-28,16.29,-13.96,0.0
1970-01-01 00:00:00.040,40,32767,-35,16.29,-13.96,0.46600000000000036
1970-01-01 00:00:00.045,45,32767,-43,18.62,-18.62,0.0
1970-01-01 00:00:00.050,50,32767,-51,18.62,-18.62,0.9299999999999997
1970-01-01 00:00:00.055,55,32767,-61,23.27,-20.94,-0.46599999999999964
1970-01-01 00:00:00.060,60,32767,-70,20.94,-20.94,0.46599999999999964
1970-01-01 00:00:00.065,65,32767,-80,23.27,-23.27,0.0
1970-01-01 00:00:00.070,70,32767,-90,23.27,-23.27,0.46600000000000036
1970-01-01 00:00:00.075,75,32767,-101,25.6,-23.27,0.0
1970-01-01 00:00:00.080,80,32767,-112,25.6,-25.6,0.0
1970-01-01 00:00:00.085,85,32767,-123,25.6,-25.6,0.46599999999999964
1970-01-01 00:00:00.090,90,32767,-135,27.93,-23.27,0.0
1970-01-01 00:00:00.095,95,32767,-147,27.93,-25.6,0.0
1970-01-01 00:00:00.100,100,32767,-159,27.93,-27.93,0.4640000000000001
1970-01-01 00:00:00.105,105,32767,-172,30.25,-30.25,0.0
1970-01-01 00:00:00.110,110,32767,-185,30.25,-27.93,-0.4640000000000001
1970-01-01 00:00:00.115,115,32767,-197,27.93,-30.25,0.9299999999999997
1970-01-01 00:00:00.120,120,32767,-211,32.58,-30.25,-0.9299999999999997
1970-01-01 00:00:00.125,125,32767,-223,27.93,-30.25,0.9299999999999997
1970-01-01 00:00:00.130,130,32767,-237,32.58,-27.93,0.0
1970-01-01 00:00:00.135,135,32767,-251,32.58,-30.25,-0.46599999999999964
1970-01-01 00:00:00.140,140,32767,-264,30.25,-32.58,0.0
1970-01-01 00:00:00.145,145,32767,-277,30.25,-30.25,0.46599999999999964
1970-01-01 00:00:00.150,150,32767,-291,32.58,-30.25,0.0
1970-01-01 00:00:00.155,155,32767,-305,32.58,-30.25,0.0
1970-01-01 00:00:00.160,160,32767,-319,32.58,-32.58,0.0
1970-01-01 00:00:00.165,165,32767,-333,32.58,-32.58,0.0
1970-01-01 00:00:00.170,170,32767,-347,32.58,-32.58,0.46599999999999964
1970-01-01 00:00:00.175,175,32767,-362,34.91,-32.58,-0.46599999999999964
1970-01-01 00:00:00.180,180,32767,-376,32.58,-32.58,0.46599999999999964
