time,time,input,output,speed1,speed2,diff_output
1970-01-01 00:00:00.440,440,32767,1634,6.4,20.73,4.6
1970-01-01 00:00:00.445,445,32767,1657,6.69,21.68,4.6
1970-01-01 00:00:00.450,450,32767,1680,6.69,21.68,4.4
1970-01-01 00:00:00.455,455,32767,1702,6.4,20.73,4.6
1970-01-01 00:00:00.460,460,32767,1725,6.69,20.73,4.2
1970-01-01 00:00:00.465,465,32767,1746,6.11,18.85,4.0
1970-01-01 00:00:00.470,470,32767,1766,5.82,18.85,4.4
1970-01-01 00:00:00.475,475,32767,1788,6.4,20.73,4.4
1970-01-01 00:00:00.480,480,32767,1810,6.4,19.79,4.6
1970-01-01 00:00:00.485,485,32767,1833,6.69,19.79,4.4
1970-01-01 00:00:00.490,490,32767,1855,6.4,20.73,4.4
1970-01-01 00:00:00.495,495,32767,1877,6.4,19.79,4.6
1970-01-01 00:00:00.500,500,32767,1900,6.69,20.73,4.2
1970-01-01 00:00:00.505,505,32767,1921,6.11,19.79,4.6
1970-01-01 00:00:00.510,510,32767,1944,6.98,20.73,4.4
1970-01-01 00:00:00.515,515,32767,1966,6.4,19.79,4.6
1970-01-01 00:00:00.520,520,32767,1989,6.4,19.79,4.6
1970-01-01 00:00:00.525,525,32767,2012,6.69,21.68,4.6
1970-01-01 00:00:00.530,530,32767,2035,6.69,20.73,4.4
1970-01-01 00:00:00.535,535,32767,2057,6.4,20.73,4.2
1970-01-01 00:00:00.540,540,32767,2078,6.11,18.85,4.2
1970-01-01 00:00:00.545,545,32767,2099,6.11,19.79,3.8
1970-01-01 00:00:00.550,550,32767,2118,5.53,17.91,4.2
1970-01-01 00:00:00.555,555,32767,2139,6.11,17.91,4.2
1970-01-01 00:00:00.560,560,32767,2160,6.11,18.85,4.4
1970-01-01 00:00:00.565,565,32767,2182,6.4,19.79,4.4
1970-01-01 00:00:00.570,570,32767,2204,6.4,19.79,4.4
1970-01-01 00:00:00.575,575,32767,2226,6.4,20.73,4.4
1970-01-01 00:00:00.580,580,32767,2248,6.4,20.73,4.4
1970-01-01 00:00:00.585,585,32767,2270,6.4,20.73,4.2
1970-01-01 00:00:00.590,590,32767,2291,6.4,18.85,4.4
1970-01-01 00:00:00.595,595,32767,2313,6.11,19.79,4.4
1970-01-01 00:00:00.600,600,32767,2335,6.4,19.79,4.2
1970-01-01 00:00:00.605,605,32767,2356,6.11,18.85,3.6
1970-01-01 00:00:00.610,610,32767,2374,5.24,17.91,4.0
1970-01-01 00:00:00.615,615,32767,2394,5.82,17.91,4.2
1970-01-01 00:00:00.620,620,32767,2415,6.11,17.91,4.0
1970-01-01 00:00:00.625,625,32767,2435,5.82,18.85,4.0
1970-01-01 00:00:00.630,630,32767,2455,5.82,18.85,4.2
1970-01-01 00:00:00.635,635,32767,2476,6.11,19.79,4.2
1970-01-01 00:00:00.640,640,32767,2497,6.11,18.85,4.2
1970-01-01 00:00:00.645,645,32767,2518,6.11,19.79,4.2
1970-01-01 00:00:00.650,650,32767,2539,6.11,18.85,4.2
1970-01-01 00:00:00.655,655,32767,2560,6.11,19.79,4.2
1970-01-01 00:00:00.660,660,32767,2581,6.11,19.79,4.4
1970-01-01 00:00:00.665,665,32767,2603,6.4,19.79,4.0
1970-01-01 00:00:00.670,670,32767,2623,5.82,18.85,4.2
1970-01-01 00:00:00.675,675,32767,2644,6.4,18.85,4.2
1970-01-01 00:00:00.680,680,32767,2665,5.82,17.91,4.0
1970-01-01 00:00:00.685,685,32767,2685,5.82,18.85,4.0
1970-01-01 00:00:00.690,690,32767,2705,5.82,18.85,4.0
1970-01-01 00:00:00.695,695,32767,2725,5.82,17.91,4.0
1970-01-01 00:00:00.700,700,32767,2745,5.82,18.85,4.0
1970-01-01 00:00:00.705,705,32767,2765,5.82,17.91,3.8
1970-01-01 00:00:00.710,710,32767,2784,5.53,17.91,3.8
1970-01-01 00:00:00.715,715,32767,2803,5.53,17.91,3.8
1970-01-01 00:00:00.720,720,32767,2822,5.82,16.96,4.0
1970-01-01 00:00:00.725,725,32767,2842,5.53,16.96,3.6
1970-01-01 00:00:00.730,730,32767,2860,5.24,16.96,3.6
1970-01-01 00:00:00.735,735,32767,2878,5.53,16.96,3.4
1970-01-01 00:00:00.740,740,32767,2895,4.65,15.08,3.6
1970-01-01 00:00:00.745,745,32767,2913,5.24,16.02,3.4
1970-01-01 00:00:00.750,750,32767,2930,4.95,16.02,3.2
1970-01-01 00:00:00.755,755,32767,2946,4.65,15.08,3.2
1970-01-01 00:00:00.760,760,32767,2962,4.65,15.08,3.4
1970-01-01 00:00:00.765,765,32767,2979,4.95,16.02,3.4
1970-01-01 00:00:00.770,770,32767,2996,5.24,15.08,3.6
1970-01-01 00:00:00.775,775,32767,3014,4.95,16.02,3.6
1970-01-01 00:00:00.780,780,32767,3032,5.24,16.96,3.2
1970-01-01 00:00:00.785,785,32767,3048,4.65,14.14,3.6
1970-01-01 00:00:00.790,790,32767,3066,5.24,16.96,3.6
1970-01-01 00:00:00.795,795,32767,3084,5.53,16.96,3.8
1970-01-01 00:00:00.800,800,32767,3103,5.24,16.02,3.6
1970-01-01 00:00:00.805,805,32767,3121,5.24,16.96,3.6
1970-01-01 00:00:00.810,810,32767,3139,5.24,16.96,3.8
1970-01-01 00:00:00.815,815,32767,3158,5.53,16.02,3.6
1970-01-01 00:00:00.820,820,32767,3176,5.24,16.02,3.6
1970-01-01 00:00:00.825,825,32767,3194,5.24,16.02,3.4
1970-01-01 00:00:00.830,830,32767,3211,4.95,16.02,3.4
1970-01-01 00:00:00.835,835,32767,3228,4.95,16.02,3.4
1970-01-01 00:00:00.840,840,32767,3245,4.95,16.02,3.6
1970-01-01 00:00:00.845,845,32767,3263,5.24,16.96,3.8
1970-01-01 00:00:00.850,850,32767,3282,5.53,17.91,3.8
1970-01-01 00:00:00.855,855,32767,3301,5.53,17.91,3.8
1970-01-01 00:00:00.860,860,32767,3320,5.53,16.96,3.6
1970-01-01 00:00:00.865,865,32767,3338,5.24,16.96,3.8
1970-01-01 00:00:00.870,870,32767,3357,5.53,17.91,3.6
1970-01-01 00:00:00.875,875,32767,3375,5.53,16.96,3.8
1970-01-01 00:00:00.880,880,32767,3394,5.24,16.02,3.4
1970-01-01 00:00:00.885,885,32767,3411,4.95,15.08,3.8
1970-01-01 00:00:00.890,890,32767,3430,5.53,16.96,3.6
1970-01-01 00:00:00.895,895,32767,3448,5.24,16.02,3.6
1970-01-01 00:00:00.900,900,32767,3466,5.24,16.96,4.0
1970-01-01 00:00:00.905,905,32767,3486,5.82,17.91,3.8
1970-01-01 00:00:00.910,910,32767,3505,5.53,17.91,3.8
1970-01-01 00:00:00.915,915,32767,3524,5.82,17.91,4.0
1970-01-01 00:00:00.920,920,32767,3544,5.53,17.91,3.6
1970-01-01 00:00:00.925,925,32767,3562,5.24,16.02,3.8
1970-01-01 00:00:00.930,930,32767,3581,5.53,16.96,4.0
1970-01-01 00:00:00.935,935,32767,3601,5.82,17.91,3.4
1970-01-01 00:00:00.940,940,32767,3618,4.95,16.96,3.6
1970-01-01 00:00:00.945,945,32767,3636,5.24,16.02,3.6
1970-01-01 00:00:00.950,950,32767,3654,5.24,16.02,4.2
1970-01-01 00:00:00.955,955,32767,3675,6.11,18.85,4.2
1970-01-01 00:00:00.960,960,32767,3696,6.11,19.79,4.2
1970-01-01 00:00:00.965,965,32767,3717,6.11,19.79,4.4
1970-01-01 00:00:00.970,970,32767,3739,6.4,20.73,4.2
1970-01-01 00:00:00.975,975,32767,3760,6.11,19.79,4.4
1970-01-01 00:00:00.980,980,32767,3782,6.4,19.79,4.4
1970-01-01 00:00:00.985,985,32767,3804,6.4,19.79,4.4
1970-01-01 00:00:00.990,990,32767,3826,6.69,20.73,4.4
1970-01-01 00:00:00.995,995,32767,3848,6.11,19.79,4.6
1970-01-01 00:00:01.000,1000,32767,3871,6.69,19.79,4.4
1970-01-01 00:00:01.005,1005,32767,3893,6.4,20.73,4.4
1970-01-01 00:00:01.010,1010,32767,3915,6.4,19.79,4.6
1970-01-01 00:00:01.015,1015,32767,3938,6.69,20.73,4.4
1970-01-01 00:00:01.020,1020,32767,3960,6.4,19.79,4.6
1970-01-01 00:00:01.025,1025,32767,3983,6.98,20.73,4.6
1970-01-01 00:00:01.030,1030,32767,4006,6.4,20.73,4.6
1970-01-01 00:00:01.035,1035,32767,4029,6.69,19.79,4.2
1970-01-01 00:00:01.040,1040,32767,4050,6.4,20.73,4.4
1970-01-01 00:00:01.045,1045,32767,4072,6.11,19.79,4.4
1970-01-01 00:00:01.050,1050,32767,4094,6.4,20.73,4.6
1970-01-01 00:00:01.055,1055,32767,4117,6.69,20.73,4.2
1970-01-01 00:00:01.060,1060,32767,4138,6.4,20.73,4.8
1970-01-01 00:00:01.065,1065,32767,4162,6.69,20.73,4.2
1970-01-01 00:00:01.070,1070,32767,4183,6.11,19.79,4.2
1970-01-01 00:00:01.075,1075,32767,4204,6.4,18.85,4.4
1970-01-01 00:00:01.080,1080,32767,4226,6.11,19.79,4.2
1970-01-01 00:00:01.085,1085,32767,4247,6.11,18.85,4.4
1970-01-01 00:00:01.090,1090,32767,4269,6.4,19.79,4.4
1970-01-01 00:00:01.095,1095,32767,4291,6.4,19.79,4.4
1970-01-01 00:00:01.100,1100,32767,4313,6.4,20.73,4.6
1970-01-01 00:00:01.105,1105,32767,4336,6.69,19.79,4.4
1970-01-01 00:00:01.110,1110,32767,4358,6.4,19.79,4.6
1970-01-01 00:00:01.115,1115,32767,4381,6.69,21.68,4.2
1970-01-01 00:00:01.120,1120,32767,4402,6.11,19.79,4.4
1970-01-01 00:00:01.125,1125,32767,4424,6.4,19.79,4.4
1970-01-01 00:00:01.130,1130,32767,4446,6.4,20.73,4.2
1970-01-01 00:00:01.135,1135,32767,4467,6.4,18.85,4.4
1970-01-01 00:00:01.140,1140,32767,4489,6.11,18.85,4.2
1970-01-01 00:00:01.145,1145,32767,4510,6.11,19.79,4.0
1970-01-01 00:00:01.150,1150,32767,4530,6.11,18.85,3.8
1970-01-01 00:00:01.155,1155,32767,4549,5.24,16.96,4.0
1970-01-01 00:00:01.160,1160,32767,4569,5.82,17.91,4.2
1970-01-01 00:00:01.165,1165,32767,4590,6.11,18.85,4.6
1970-01-01 00:00:01.170,1170,32767,4613,6.69,20.73,4.0
1970-01-01 00:00:01.175,1175,32767,4633,5.82,19.79,3.8
1970-01-01 00:00:01.180,1180,32767,4652,5.53,16.96,3.8
1970-01-01 00:00:01.185,1185,32767,4671,5.53,16.96,3.8
1970-01-01 00:00:01.190,1190,32767,4690,5.82,16.96,4.4
1970-01-01 00:00:01.195,1195,32767,4712,6.11,18.85,4.0
1970-01-01 00:00:01.200,1200,32767,4732,6.11,19.79,4.2
1970-01-01 00:00:01.205,1205,32767,4753,5.82,18.85,4.2
1970-01-01 00:00:01.210,1210,32767,4774,6.11,19.79,4.0
1970-01-01 00:00:01.215,1215,32767,4794,6.11,17.91,4.4
1970-01-01 00:00:01.220,1220,32767,4816,6.11,18.85,4.0
1970-01-01 00:00:01.225,1225,32767,4836,5.82,18.85,4.2
1970-01-01 00:00:01.230,1230,32767,4857,6.11,19.79,4.4
1970-01-01 00:00:01.235,1235,32767,4879,6.4,20.73,4.0
1970-01-01 00:00:01.240,1240,32767,4899,5.82,18.85,4.2
1970-01-01 00:00:01.245,1245,32767,4920,6.11,18.85,4.0
1970-01-01 00:00:01.250,1250,32767,4940,5.82,18.85,4.2
1970-01-01 00:00:01.255,1255,32767,4961,6.11,17.91,3.8
1970-01-01 00:00:01.260,1260,32767,4980,5.82,17.91,4.2
1970-01-01 00:00:01.265,1265,32767,5001,5.82,18.85,4.0
1970-01-01 00:00:01.270,1270,32767,5021,5.82,18.85,4.0
1970-01-01 00:00:01.275,1275,32767,5041,5.82,17.91,4.0
1970-01-01 00:00:01.280,1280,32767,5061,5.82,17.91,3.8
1970-01-01 00:00:01.285,1285,32767,5080,5.82,17.91,4.0
1970-01-01 00:00:01.290,1290,32767,5100,5.53,16.96,3.8
1970-01-01 00:00:01.295,1295,32767,5119,5.53,17.91,4.0
1970-01-01 00:00:01.300,1300,32767,5139,5.82,17.91,3.8
1970-01-01 00:00:01.305,1305,32767,5158,5.53,16.96,3.6
1970-01-01 00:00:01.310,1310,32767,5176,5.24,17.91,3.4
1970-01-01 00:00:01.315,1315,32767,5193,4.95,16.02,3.6
1970-01-01 00:00:01.320,1320,32767,5211,5.24,16.02,3.2
1970-01-01 00:00:01.325,1325,32767,5227,4.65,15.08,3.4
1970-01-01 00:00:01.330,1330,32767,5244,4.95,15.08,3.4
1970-01-01 00:00:01.335,1335,32767,5261,4.95,16.02,3.4
1970-01-01 00:00:01.340,1340,32767,5278,4.95,16.02,3.6
1970-01-01 00:00:01.345,1345,32767,5296,5.24,16.02,3.4
1970-01-01 00:00:01.350,1350,32767,5313,4.95,15.08,3.4
1970-01-01 00:00:01.355,1355,32767,5330,4.95,15.08,3.2
1970-01-01 00:00:01.360,1360,32767,5346,4.65,14.14,3.2
1970-01-01 00:00:01.365,1365,32767,5362,4.65,14.14,3.4
1970-01-01 00:00:01.370,1370,32767,5379,5.24,16.02,3.8
1970-01-01 00:00:01.375,1375,32767,5398,5.24,16.02,3.4
1970-01-01 00:00:01.380,1380,32767,5415,5.24,16.96,3.8
1970-01-01 00:00:01.385,1385,32767,5434,5.24,16.02,3.6
1970-01-01 00:00:01.390,1390,32767,5452,5.24,16.96,3.6
1970-01-01 00:00:01.395,1395,32767,5470,5.53,16.02,3.8
1970-01-01 00:00:01.400,1400,32767,5489,5.24,16.02,3.4
1970-01-01 00:00:01.405,1405,32767,5506,4.95,16.02,3.6
1970-01-01 00:00:01.410,1410,32767,5524,5.24,16.96,3.4
1970-01-01 00:00:01.415,1415,32767,5541,4.95,16.02,3.6
1970-01-01 00:00:01.420,1420,32767,5559,5.24,16.96,3.8
1970-01-01 00:00:01.425,1425,32767,5578,5.53,16.96,3.4
1970-01-01 00:00:01.430,1430,32767,5595,4.95,16.02,3.6
1970-01-01 00:00:01.435,1435,32767,5613,5.24,16.96,3.6
1970-01-01 00:00:01.440,1440,32767,5631,5.24,16.96,3.8
1970-01-01 00:00:01.445,1445,32767,5650,5.53,16.96,3.8
1970-01-01 00:00:01.450,1450,32767,5669,5.53,16.96,3.8
1970-01-01 00:00:01.455,1455,32767,5688,5.53,16.02,3.6
1970-01-01 00:00:01.460,1460,32767,5706,5.24,16.96,3.6
1970-01-01 00:00:01.465,1465,32767,5724,5.24,16.96,3.8
1970-01-01 00:00:01.470,1470,32767,5743,5.53,17.91,3.8
1970-01-01 00:00:01.475,1475,32767,5762,5.53,17.91,4.0
1970-01-01 00:00:01.480,1480,32767,5782,5.82,17.91,3.8
1970-01-01 00:00:01.485,1485,32767,5801,5.53,17.91,3.6
1970-01-01 00:00:01.490,1490,32767,5819,5.24,16.02,3.8
1970-01-01 00:00:01.495,1495,32767,5838,5.53,16.96,3.8
1970-01-01 00:00:01.500,1500,32767,5857,5.53,16.96,3.6
1970-01-01 00:00:01.505,1505,32767,5875,5.24,16.96,3.8
1970-01-01 00:00:01.510,1510,32767,5894,5.53,16.96,3.4
1970-01-01 00:00:01.515,1515,32767,5911,4.95,16.02,3.6
1970-01-01 00:00:01.520,1520,32767,5929,5.24,15.08,3.6
1970-01-01 00:00:01.525,1525,32767,5947,5.24,16.02,4.2
1970-01-01 00:00:01.530,1530,32767,5968,6.11,18.85,4.2
1970-01-01 00:00:01.535,1535,32767,5989,6.11,19.79,4.2
1970-01-01 00:00:01.540,1540,32767,6010,6.11,19.79,4.2
1970-01-01 00:00:01.545,1545,32767,6031,6.11,19.79,4.4
1970-01-01 00:00:01.550,1550,32767,6053,6.4,19.79,4.4
1970-01-01 00:00:01.555,1555,32767,6075,6.4,19.79,4.2
1970-01-01 00:00:01.560,1560,32767,6096,6.11,19.79,4.4
1970-01-01 00:00:01.565,1565,32767,6118,6.4,19.79,4.4
1970-01-01 00:00:01.570,1570,32767,6140,6.4,20.73,4.6
1970-01-01 00:00:01.575,1575,32767,6163,6.69,19.79,4.4
1970-01-01 00:00:01.580,1580,32767,6185,6.4,20.73,4.4
1970-01-01 00:00:01.585,1585,32767,6207,6.69,19.79,4.6
1970-01-01 00:00:01.590,1590,32767,6230,6.4,19.79,4.6
1970-01-01 00:00:01.595,1595,32767,6253,6.69,21.68,4.4
1970-01-01 00:00:01.600,1600,32767,6275,6.4,20.73,4.6
1970-01-01 00:00:01.605,1605,32767,6298,6.69,19.79,4.6
1970-01-01 00:00:01.610,1610,32767,6321,6.69,21.68,4.2
1970-01-01 00:00:01.615,1615,32767,6342,6.4,19.79,4.4
1970-01-01 00:00:01.620,1620,32767,6364,6.11,19.79,4.6
1970-01-01 00:00:01.625,1625,32767,6387,6.98,21.68,4.2
1970-01-01 00:00:01.630,1630,32767,6408,5.82,18.85,4.6
1970-01-01 00:00:01.635,1635,32767,6431,6.69,19.79,4.2
1970-01-01 00:00:01.640,1640,32767,6452,6.11,19.79,4.6
1970-01-01 00:00:01.645,1645,32767,6475,6.69,20.73,4.4
1970-01-01 00:00:01.650,1650,32767,6497,6.4,20.73,4.4
1970-01-01 00:00:01.655,1655,32767,6519,6.4,20.73,4.4
1970-01-01 00:00:01.660,1660,32767,6541,6.4,20.73,4.2
1970-01-01 00:00:01.665,1665,32767,6562,6.11,18.85,4.4
1970-01-01 00:00:01.670,1670,32767,6584,6.4,20.73,4.4
1970-01-01 00:00:01.675,1675,32767,6606,6.4,20.73,4.0
1970-01-01 00:00:01.680,1680,32767,6626,5.82,17.91,4.2
1970-01-01 00:00:01.685,1685,32767,6647,6.4,19.79,4.4
1970-01-01 00:00:01.690,1690,32767,6669,6.11,19.79,4.4
1970-01-01 00:00:01.695,1695,32767,6691,6.4,19.79,4.4
1970-01-01 00:00:01.700,1700,32767,6713,6.69,20.73,4.4
1970-01-01 00:00:01.705,1705,32767,6735,6.11,19.79,4.4
1970-01-01 00:00:01.710,1710,32767,6757,6.4,19.79,4.6
1970-01-01 00:00:01.715,1715,32767,6780,6.69,20.73,4.4
1970-01-01 00:00:01.720,1720,32767,6802,6.4,19.79,4.4
1970-01-01 00:00:01.725,1725,32767,6824,6.4,20.73,4.2
1970-01-01 00:00:01.730,1730,32767,6845,6.11,19.79,4.2
1970-01-01 00:00:01.735,1735,32767,6866,6.4,18.85,4.2
1970-01-01 00:00:01.740,1740,32767,6887,5.82,18.85,4.0
1970-01-01 00:00:01.745,1745,32767,6907,5.82,18.85,3.8
1970-01-01 00:00:01.750,1750,32767,6926,5.53,18.85,3.8
1970-01-01 00:00:01.755,1755,32767,6945,5.53,16.96,3.8
1970-01-01 00:00:01.760,1760,32767,6964,5.53,16.96,4.0
1970-01-01 00:00:01.765,1765,32767,6984,5.82,18.85,4.2
1970-01-01 00:00:01.770,1770,32767,7005,6.11,18.85,4.0
1970-01-01 00:00:01.775,1775,32767,7025,5.82,18.85,4.2
1970-01-01 00:00:01.780,1780,32767,7046,6.11,19.79,4.0
1970-01-01 00:00:01.785,1785,32767,7066,5.82,18.85,4.2
1970-01-01 00:00:01.790,1790,32767,7087,6.11,18.85,4.0
1970-01-01 00:00:01.795,1795,32767,7107,5.82,18.85,4.0
1970-01-01 00:00:01.800,1800,32767,7127,6.11,18.85,4.2
1970-01-01 00:00:01.805,1805,32767,7148,5.82,18.85,4.2
1970-01-01 00:00:01.810,1810,32767,7169,6.11,18.85,4.2
1970-01-01 00:00:01.815,1815,32767,7190,6.11,19.79,4.2
1970-01-01 00:00:01.820,1820,32767,7211,6.11,18.85,3.8
1970-01-01 00:00:01.825,1825,32767,7230,5.82,17.91,4.0
1970-01-01 00:00:01.830,1830,32767,7250,5.82,17.91,4.2
1970-01-01 00:00:01.835,1835,32767,7271,5.82,18.85,4.0
1970-01-01 00:00:01.840,1840,32767,7291,5.82,17.91,4.0
1970-01-01 00:00:01.845,1845,32767,7311,5.82,17.91,4.0
1970-01-01 00:00:01.850,1850,32767,7331,5.82,17.91,4.0
1970-01-01 00:00:01.855,1855,32767,7351,5.82,17.91,3.8
1970-01-01 00:00:01.860,1860,32767,7370,5.53,17.91,4.0
1970-01-01 00:00:01.865,1865,32767,7390,5.82,17.91,3.6
1970-01-01 00:00:01.870,1870,32767,7408,5.24,16.96,3.8
1970-01-01 00:00:01.875,1875,32767,7427,5.53,16.96,3.6
1970-01-01 00:00:01.880,1880,32767,7445,5.24,16.02,3.6
1970-01-01 00:00:01.885,1885,32767,7463,5.24,16.96,3.6
1970-01-01 00:00:01.890,1890,32767,7481,5.24,16.02,4.0
1970-01-01 00:00:01.895,1895,32767,7501,5.82,17.91,3.8
1970-01-01 00:00:01.900,1900,32767,7520,5.53,17.91,3.4
1970-01-01 00:00:01.905,1905,32767,7537,4.95,16.02,3.4
1970-01-01 00:00:01.910,1910,32767,7554,4.95,16.02,3.6
1970-01-01 00:00:01.915,1915,32767,7572,5.24,16.02,3.4
1970-01-01 00:00:01.920,1920,32767,7589,4.95,16.02,3.6
1970-01-01 00:00:01.925,1925,32767,7607,5.24,16.02,3.6
1970-01-01 00:00:01.930,1930,32767,7625,5.24,16.96,3.2
1970-01-01 00:00:01.935,1935,32767,7641,4.95,16.02,3.4
1970-01-01 00:00:01.940,1940,32767,7658,4.65,15.08,3.4
1970-01-01 00:00:01.945,1945,32767,7675,4.95,16.02,3.4
1970-01-01 00:00:01.950,1950,32767,7692,5.24,16.02,3.4
1970-01-01 00:00:01.955,1955,32767,7709,4.65,15.08,3.6
1970-01-01 00:00:01.960,1960,32767,7727,5.24,16.02,3.6
1970-01-01 00:00:01.965,1965,32767,7745,5.24,16.02,3.8
