time,time,input,output,speed1,speed2,diff_output
1970-01-01 00:00:00.160,160,32767,449,4.65,15.08,2.8
1970-01-01 00:00:00.165,165,32767,463,4.07,13.19,3.2
1970-01-01 00:00:00.170,170,32767,479,4.65,14.14,3.0
1970-01-01 00:00:00.175,175,32767,494,4.36,14.14,3.0
1970-01-01 00:00:00.180,180,32767,509,4.36,14.14,3.0
1970-01-01 00:00:00.185,185,32767,524,4.65,14.14,3.2
1970-01-01 00:00:00.190,190,32767,540,4.36,13.19,3.0
1970-01-01 00:00:00.195,195,32767,555,4.65,14.14,3.2
1970-01-01 00:00:00.200,200,32767,571,4.36,14.14,3.2
1970-01-01 00:00:00.205,205,32767,587,4.65,15.08,3.0
1970-01-01 00:00:00.210,210,32767,602,4.65,14.14,3.4
1970-01-01 00:00:00.215,215,32767,619,4.65,14.14,3.2
1970-01-01 00:00:00.220,220,32767,635,4.65,15.08,3.2
1970-01-01 00:00:00.225,225,32767,651,4.65,15.08,3.2
1970-01-01 00:00:00.230,230,32767,667,4.65,14.14,3.4
1970-01-01 00:00:00.235,235,32767,684,4.95,15.08,3.2
1970-01-01 00:00:00.240,240,32767,700,4.65,14.14,3.2
1970-01-01 00:00:00.245,245,32767,716,4.65,15.08,3.2
1970-01-01 00:00:00.250,250,32767,732,4.65,15.08,3.6
1970-01-01 00:00:00.255,255,32767,750,5.24,15.08,3.2
1970-01-01 00:00:00.260,260,32767,766,4.65,14.14,3.4
1970-01-01 00:00:00.265,265,32767,783,4.95,15.08,3.0
1970-01-01 00:00:00.270,270,32767,798,4.36,14.14,2.8
1970-01-01 00:00:00.275,275,32767,812,4.07,13.19,3.0
1970-01-01 00:00:00.280,280,32767,827,4.36,13.19,3.2
1970-01-01 00:00:00.285,285,32767,843,4.65,15.08,3.2
1970-01-01 00:00:00.290,290,32767,859,4.65,14.14,3.4
1970-01-01 00:00:00.295,295,32767,876,4.95,16.02,3.4
1970-01-01 00:00:00.300,300,32767,893,4.95,15.08,3.4
1970-01-01 00:00:00.305,305,32767,910,4.95,16.02,3.2
1970-01-01 00:00:00.310,310,32767,926,4.95,15.08,3.4
1970-01-01 00:00:00.315,315,32767,943,4.65,14.14,3.2
1970-01-01 00:00:00.320,320,32767,959,4.65,14.14,3.4
1970-01-01 00:00:00.325,325,32767,976,4.95,16.02,3.0
1970-01-01 00:00:00.330,330,32767,991,4.36,15.08,3.0
1970-01-01 00:00:00.335,335,32767,1006,4.36,13.19,2.8
1970-01-01 00:00:00.340,340,32767,1020,4.07,12.25,3.6
1970-01-01 00:00:00.345,345,32767,1038,5.24,16.02,3.8
1970-01-01 00:00:00.350,350,32767,1057,5.53,16.96,3.8
1970-01-01 00:00:00.355,355,32767,1076,5.53,16.96,3.6
1970-01-01 00:00:00.360,360,32767,1094,5.24,16.96,3.6
1970-01-01 00:00:00.365,365,32767,1112,5.24,16.96,3.8
1970-01-01 00:00:00.370,370,32767,1131,5.53,16.96,3.8
1970-01-01 00:00:00.375,375,32767,1150,5.53,16.96,3.6
1970-01-01 00:00:00.380,380,32767,1168,5.24,16.96,3.8
1970-01-01 00:00:00.385,385,32767,1187,5.53,16.96,3.8
1970-01-01 00:00:00.390,390,32767,1206,5.53,16.96,3.6
1970-01-01 00:00:00.395,395,32767,1224,5.24,16.96,3.8
1970-01-01 00:00:00.400,400,32767,1243,5.53,16.96,3.8
1970-01-01 00:00:00.405,405,32767,1262,5.53,17.91,3.6
1970-01-01 00:00:00.410,410,32767,1280,5.24,16.96,3.6
1970-01-01 00:00:00.415,415,32767,1298,5.24,16.96,3.4
1970-01-01 00:00:00.420,420,32767,1315,4.95,16.02,3.4
1970-01-01 00:00:00.425,425,32767,1332,4.95,16.02,3.8
1970-01-01 00:00:00.430,430,32767,1351,5.53,16.96,3.6
1970-01-01 00:00:00.435,435,32767,1369,5.24,16.96,3.8
1970-01-01 00:00:00.440,440,32767,1388,5.53,16.96,3.4
1970-01-01 00:00:00.445,445,32767,1405,4.95,16.02,3.8
1970-01-01 00:00:00.450,450,32767,1424,5.53,16.02,3.4
1970-01-01 00:00:00.455,455,32767,1441,5.24,16.02,3.6
1970-01-01 00:00:00.460,460,32767,1459,4.95,16.02,3.6
1970-01-01 00:00:00.465,465,32767,1477,5.53,16.02,3.6
1970-01-01 00:00:00.470,470,32767,1495,4.95,16.02,3.8
1970-01-01 00:00:00.475,475,32767,1514,5.53,16.02,3.8
1970-01-01 00:00:00.480,480,32767,1533,5.82,17.91,4.0
1970-01-01 00:00:00.485,485,32767,1553,5.53,17.91,3.6
1970-01-01 00:00:00.490,490,32767,1571,5.24,16.02,3.6
1970-01-01 00:00:00.495,495,32767,1589,5.24,16.96,3.8
1970-01-01 00:00:00.500,500,32767,1608,5.53,16.96,3.6
1970-01-01 00:00:00.505,505,32767,1626,5.24,16.02,3.6
1970-01-01 00:00:00.510,510,32767,1644,5.24,16.96,3.6
1970-01-01 00:00:00.515,515,32767,1662,5.24,16.02,3.4
1970-01-01 00:00:00.520,520,32767,1679,4.95,16.02,3.4
1970-01-01 00:00:00.525,525,32767,1696,4.95,15.08,3.2
1970-01-01 00:00:00.530,530,32767,1712,4.95,16.02,3.6
1970-01-01 00:00:00.535,535,32767,1730,4.95,16.02,3.6
1970-01-01 00:00:00.540,540,32767,1748,5.24,16.02,3.4
1970-01-01 00:00:00.545,545,32767,1765,4.95,16.02,3.6
1970-01-01 00:00:00.550,550,32767,1783,5.24,16.02,3.8
1970-01-01 00:00:00.555,555,32767,1802,5.53,17.91,3.8
1970-01-01 00:00:00.560,560,32767,1821,5.53,17.91,3.6
1970-01-01 00:00:00.565,565,32767,1839,5.53,16.96,3.8
1970-01-01 00:00:00.570,570,32767,1858,5.24,17.91,3.8
1970-01-01 00:00:00.575,575,32767,1877,5.53,16.96,3.6
1970-01-01 00:00:00.580,580,32767,1895,5.24,16.02,3.8
1970-01-01 00:00:00.585,585,32767,1914,5.53,17.91,3.8
1970-01-01 00:00:00.590,590,32767,1933,5.53,16.96,3.6
1970-01-01 00:00:00.595,595,32767,1951,5.24,16.02,3.4
1970-01-01 00:00:00.600,600,32767,1968,5.24,16.02,3.8
1970-01-01 00:00:00.605,605,32767,1987,5.53,17.91,3.8
1970-01-01 00:00:00.610,610,32767,2006,5.24,16.96,3.4
1970-01-01 00:00:00.615,615,32767,2023,5.24,16.96,3.6
1970-01-01 00:00:00.620,620,32767,2041,5.24,16.02,3.6
1970-01-01 00:00:00.625,625,32767,2059,4.95,15.08,3.4
1970-01-01 00:00:00.630,630,32767,2076,4.95,16.02,3.6
1970-01-01 00:00:00.635,635,32767,2094,5.24,16.02,3.4
1970-01-01 00:00:00.640,640,32767,2111,4.95,16.02,3.6
1970-01-01 00:00:00.645,645,32767,2129,5.24,15.08,3.2
1970-01-01 00:00:00.650,650,32767,2145,4.65,15.08,3.2
1970-01-01 00:00:00.655,655,32767,2161,4.65,15.08,3.0
1970-01-01 00:00:00.660,660,32767,2176,4.65,14.14,3.4
1970-01-01 00:00:00.665,665,32767,2193,4.65,15.08,3.4
1970-01-01 00:00:00.670,670,32767,2210,4.95,15.08,3.4
1970-01-01 00:00:00.675,675,32767,2227,4.95,16.02,3.4
1970-01-01 00:00:00.680,680,32767,2244,5.24,16.96,3.8
1970-01-01 00:00:00.685,685,32767,2263,5.24,16.02,3.4
1970-01-01 00:00:00.690,690,32767,2280,4.95,16.02,3.6
1970-01-01 00:00:00.695,695,32767,2298,5.24,15.08,3.4
1970-01-01 00:00:00.700,700,32767,2315,4.95,16.02,3.4
1970-01-01 00:00:00.705,705,32767,2332,4.95,16.02,3.4
1970-01-01 00:00:00.710,710,32767,2349,4.95,15.08,3.4
1970-01-01 00:00:00.715,715,32767,2366,4.95,16.02,3.4
1970-01-01 00:00:00.720,720,32767,2383,4.95,15.08,3.2
1970-01-01 00:00:00.725,725,32767,2399,4.95,15.08,3.4
1970-01-01 00:00:00.730,730,32767,2416,4.65,14.14,3.4
1970-01-01 00:00:00.735,735,32767,2433,4.95,15.08,3.0
1970-01-01 00:00:00.740,740,32767,2448,4.36,14.14,3.0
1970-01-01 00:00:00.745,745,32767,2463,4.36,13.19,3.0
1970-01-01 00:00:00.750,750,32767,2478,4.36,14.14,2.8
1970-01-01 00:00:00.755,755,32767,2492,4.36,13.19,3.0
1970-01-01 00:00:00.760,760,32767,2507,4.36,14.14,2.8
1970-01-01 00:00:00.765,765,32767,2521,4.07,13.19,3.0
1970-01-01 00:00:00.770,770,32767,2536,4.07,12.25,2.6
1970-01-01 00:00:00.775,775,32767,2549,4.07,13.19,3.2
1970-01-01 00:00:00.780,780,32767,2565,4.36,13.19,3.0
1970-01-01 00:00:00.785,785,32767,2580,4.36,13.19,2.6
1970-01-01 00:00:00.790,790,32767,2593,4.07,12.25,3.0
1970-01-01 00:00:00.795,795,32767,2608,4.07,12.25,3.0
1970-01-01 00:00:00.800,800,32767,2623,4.36,14.14,3.2
1970-01-01 00:00:00.805,805,32767,2639,4.65,14.14,3.2
1970-01-01 00:00:00.810,810,32767,2655,4.65,14.14,3.0
1970-01-01 00:00:00.815,815,32767,2670,4.36,14.14,3.0
1970-01-01 00:00:00.820,820,32767,2685,4.36,14.14,3.2
1970-01-01 00:00:00.825,825,32767,2701,4.65,14.14,2.8
1970-01-01 00:00:00.830,830,32767,2715,4.07,14.14,3.0
1970-01-01 00:00:00.835,835,32767,2730,4.36,14.14,3.6
1970-01-01 00:00:00.840,840,32767,2748,5.24,16.02,3.0
1970-01-01 00:00:00.845,845,32767,2763,4.36,14.14,3.0
1970-01-01 00:00:00.850,850,32767,2778,4.36,13.19,3.2
1970-01-01 00:00:00.855,855,32767,2794,4.65,13.19,3.0
1970-01-01 00:00:00.860,860,32767,2809,4.36,14.14,3.2
1970-01-01 00:00:00.865,865,32767,2825,4.65,14.14,3.0
1970-01-01 00:00:00.870,870,32767,2840,4.36,14.14,3.0
1970-01-01 00:00:00.875,875,32767,2855,4.36,14.14,3.0
1970-01-01 00:00:00.880,880,32767,2870,4.36,13.19,3.0
1970-01-01 00:00:00.885,885,32767,2885,4.36,14.14,3.0
1970-01-01 00:00:00.890,890,32767,2900,4.36,13.19,3.0
1970-01-01 00:00:00.895,895,32767,2915,4.36,13.19,2.8
1970-01-01 00:00:00.900,900,32767,2929,4.07,13.19,3.2
1970-01-01 00:00:00.905,905,32767,2945,4.65,14.14,3.0
1970-01-01 00:00:00.910,910,32767,2960,4.36,13.19,3.2
1970-01-01 00:00:00.915,915,32767,2976,4.65,14.14,3.0
1970-01-01 00:00:00.920,920,32767,2991,4.36,13.19,3.0
1970-01-01 00:00:00.925,925,32767,3006,4.36,14.14,3.2
1970-01-01 00:00:00.930,930,32767,3022,4.65,15.08,3.2
1970-01-01 00:00:00.935,935,32767,3038,4.65,15.08,3.4
1970-01-01 00:00:00.940,940,32767,3055,4.95,15.08,3.0
1970-01-01 00:00:00.945,945,32767,3070,4.36,14.14,3.2
1970-01-01 00:00:00.950,950,32767,3086,4.65,15.08,3.4
1970-01-01 00:00:00.955,955,32767,3103,4.95,15.08,3.2
1970-01-01 00:00:00.960,960,32767,3119,4.65,15.08,3.4
1970-01-01 00:00:00.965,965,32767,3136,5.24,16.02,3.4
1970-01-01 00:00:00.970,970,32767,3153,4.65,16.02,3.8
1970-01-01 00:00:00.975,975,32767,3172,5.53,17.91,3.4
1970-01-01 00:00:00.980,980,32767,3189,4.95,16.02,3.6
1970-01-01 00:00:00.985,985,32767,3207,5.24,15.08,3.4
1970-01-01 00:00:00.990,990,32767,3224,4.95,15.08,3.6
1970-01-01 00:00:00.995,995,32767,3242,5.24,16.02,3.4
1970-01-01 00:00:01.000,1000,32767,3259,4.95,16.02,3.4
1970-01-01 00:00:01.005,1005,32767,3276,5.24,16.96,3.2
1970-01-01 00:00:01.010,1010,32767,3292,4.36,15.08,3.0
1970-01-01 00:00:01.015,1015,32767,3307,4.65,13.19,3.2
1970-01-01 00:00:01.020,1020,32767,3323,4.36,14.14,3.2
1970-01-01 00:00:01.025,1025,32767,3339,4.65,14.14,3.6
1970-01-01 00:00:01.030,1030,32767,3357,5.24,16.96,3.6
1970-01-01 00:00:01.035,1035,32767,3375,5.24,16.96,3.8
1970-01-01 00:00:01.040,1040,32767,3394,5.53,16.96,3.8
1970-01-01 00:00:01.045,1045,32767,3413,5.53,17.91,3.6
1970-01-01 00:00:01.050,1050,32767,3431,5.53,16.96,3.8
1970-01-01 00:00:01.055,1055,32767,3450,5.24,17.91,3.8
1970-01-01 00:00:01.060,1060,32767,3469,5.53,17.91,3.8
1970-01-01 00:00:01.065,1065,32767,3488,5.53,16.96,3.6
1970-01-01 00:00:01.070,1070,32767,3506,5.24,16.96,3.8
1970-01-01 00:00:01.075,1075,32767,3525,5.53,17.91,3.8
1970-01-01 00:00:01.080,1080,32767,3544,5.53,16.96,3.8
1970-01-01 00:00:01.085,1085,32767,3563,5.53,16.96,3.6
1970-01-01 00:00:01.090,1090,32767,3581,5.53,16.96,3.6
1970-01-01 00:00:01.095,1095,32767,3599,4.95,16.02,3.6
1970-01-01 00:00:01.100,1100,32767,3617,5.24,16.96,3.4
1970-01-01 00:00:01.105,1105,32767,3634,5.24,16.02,3.6
1970-01-01 00:00:01.110,1110,32767,3652,4.95,16.02,3.8
1970-01-01 00:00:01.115,1115,32767,3671,5.53,16.02,3.6
1970-01-01 00:00:01.120,1120,32767,3689,5.24,16.96,3.6
1970-01-01 00:00:01.125,1125,32767,3707,5.24,16.96,3.6
1970-01-01 00:00:01.130,1130,32767,3725,5.53,16.96,3.6
1970-01-01 00:00:01.135,1135,32767,3743,4.95,16.02,3.4
1970-01-01 00:00:01.140,1140,32767,3760,4.95,15.08,3.6
1970-01-01 00:00:01.145,1145,32767,3778,5.24,16.02,3.4
1970-01-01 00:00:01.150,1150,32767,3795,5.24,15.08,3.6
1970-01-01 00:00:01.155,1155,32767,3813,4.95,16.02,3.4
1970-01-01 00:00:01.160,1160,32767,3830,4.95,16.02,3.6
1970-01-01 00:00:01.165,1165,32767,3848,5.24,16.96,3.6
1970-01-01 00:00:01.170,1170,32767,3866,5.24,16.02,3.6
1970-01-01 00:00:01.175,1175,32767,3884,5.24,16.96,3.8
1970-01-01 00:00:01.180,1180,32767,3903,5.53,16.96,3.6
1970-01-01 00:00:01.185,1185,32767,3921,5.53,16.96,3.8
1970-01-01 00:00:01.190,1190,32767,3940,5.24,16.96,3.6
1970-01-01 00:00:01.195,1195,32767,3958,5.24,16.96,3.8
1970-01-01 00:00:01.200,1200,32767,3977,5.53,16.96,3.4
1970-01-01 00:00:01.205,1205,32767,3994,5.24,16.02,3.6
1970-01-01 00:00:01.210,1210,32767,4012,4.95,16.96,3.4
1970-01-01 00:00:01.215,1215,32767,4029,4.95,15.08,3.4
1970-01-01 00:00:01.220,1220,32767,4046,4.95,15.08,3.6
1970-01-01 00:00:01.225,1225,32767,4064,5.24,16.96,3.8
1970-01-01 00:00:01.230,1230,32767,4083,5.53,16.96,3.8
1970-01-01 00:00:01.235,1235,32767,4102,5.53,17.91,3.6
1970-01-01 00:00:01.240,1240,32767,4120,5.24,16.96,3.6
1970-01-01 00:00:01.245,1245,32767,4138,5.24,16.02,3.6
1970-01-01 00:00:01.250,1250,32767,4156,5.24,16.96,3.6
1970-01-01 00:00:01.255,1255,32767,4174,5.53,16.02,3.8
1970-01-01 00:00:01.260,1260,32767,4193,5.24,16.96,3.4
1970-01-01 00:00:01.265,1265,32767,4210,4.95,16.02,3.6
1970-01-01 00:00:01.270,1270,32767,4228,5.24,16.02,3.6
1970-01-01 00:00:01.275,1275,32767,4246,5.24,16.02,3.4
1970-01-01 00:00:01.280,1280,32767,4263,4.95,16.02,3.4
1970-01-01 00:00:01.285,1285,32767,4280,4.95,16.96,3.4
1970-01-01 00:00:01.290,1290,32767,4297,4.95,16.02,3.4
1970-01-01 00:00:01.295,1295,32767,4314,4.95,16.02,3.4
1970-01-01 00:00:01.300,1300,32767,4331,4.95,15.08,3.2
1970-01-01 00:00:01.305,1305,32767,4347,4.65,15.08,3.2
1970-01-01 00:00:01.310,1310,32767,4363,4.95,14.14,3.2
1970-01-01 00:00:01.315,1315,32767,4379,4.36,14.14,3.6
1970-01-01 00:00:01.320,1320,32767,4397,5.24,16.02,3.6
1970-01-01 00:00:01.325,1325,32767,4415,5.24,16.02,3.4
1970-01-01 00:00:01.330,1330,32767,4432,4.95,15.08,3.4
1970-01-01 00:00:01.335,1335,32767,4449,4.95,16.02,3.6
1970-01-01 00:00:01.340,1340,32767,4467,5.24,15.08,3.6
1970-01-01 00:00:01.345,1345,32767,4485,5.24,16.02,3.6
1970-01-01 00:00:01.350,1350,32767,4503,5.24,16.02,3.4
1970-01-01 00:00:01.355,1355,32767,4520,4.95,16.96,3.6
1970-01-01 00:00:01.360,1360,32767,4538,5.24,16.96,3.6
1970-01-01 00:00:01.365,1365,32767,4556,5.24,15.08,3.4
1970-01-01 00:00:01.370,1370,32767,4573,4.95,15.08,3.6
1970-01-01 00:00:01.375,1375,32767,4591,5.24,16.02,3.4
1970-01-01 00:00:01.380,1380,32767,4608,4.95,16.02,3.4
1970-01-01 00:00:01.385,1385,32767,4625,4.95,16.02,3.4
1970-01-01 00:00:01.390,1390,32767,4642,4.95,16.02,3.4
1970-01-01 00:00:01.395,1395,32767,4659,4.95,15.08,3.4
1970-01-01 00:00:01.400,1400,32767,4676,4.95,15.08,3.4
1970-01-01 00:00:01.405,1405,32767,4693,4.95,15.08,3.2
1970-01-01 00:00:01.410,1410,32767,4709,4.65,15.08,3.4
1970-01-01 00:00:01.415,1415,32767,4726,4.95,15.08,3.2
1970-01-01 00:00:01.420,1420,32767,4742,4.65,14.14,3.0
1970-01-01 00:00:01.425,1425,32767,4757,4.36,14.14,3.0
1970-01-01 00:00:01.430,1430,32767,4772,4.65,14.14,3.2
1970-01-01 00:00:01.435,1435,32767,4788,4.36,14.14,3.0
1970-01-01 00:00:01.440,1440,32767,4803,4.36,14.14,3.0
1970-01-01 00:00:01.445,1445,32767,4818,4.36,13.19,2.8
1970-01-01 00:00:01.450,1450,32767,4832,4.07,13.19,2.8
1970-01-01 00:00:01.455,1455,32767,4846,4.07,13.19,3.0
1970-01-01 00:00:01.460,1460,32767,4861,4.36,13.19,3.0
1970-01-01 00:00:01.465,1465,32767,4876,4.36,13.19,2.6
1970-01-01 00:00:01.470,1470,32767,4889,4.07,12.25,3.0
1970-01-01 00:00:01.475,1475,32767,4904,4.07,13.19,2.6
1970-01-01 00:00:01.480,1480,32767,4917,3.78,13.19,2.8
1970-01-01 00:00:01.485,1485,32767,4931,4.07,13.19,3.0
1970-01-01 00:00:01.490,1490,32767,4946,4.36,13.19,3.2
1970-01-01 00:00:01.495,1495,32767,4962,4.65,14.14,3.2
1970-01-01 00:00:01.500,1500,32767,4978,4.65,15.08,3.0
1970-01-01 00:00:01.505,1505,32767,4993,4.36,14.14,3.2
1970-01-01 00:00:01.510,1510,32767,5009,4.65,14.14,2.8
1970-01-01 00:00:01.515,1515,32767,5023,4.07,14.14,3.0
1970-01-01 00:00:01.520,1520,32767,5038,4.36,13.19,3.0
1970-01-01 00:00:01.525,1525,32767,5053,4.36,14.14,2.8
1970-01-01 00:00:01.530,1530,32767,5067,4.07,13.19,3.0
1970-01-01 00:00:01.535,1535,32767,5082,4.36,12.25,3.0
1970-01-01 00:00:01.540,1540,32767,5097,4.36,13.19,3.0
1970-01-01 00:00:01.545,1545,32767,5112,4.36,14.14,3.0
1970-01-01 00:00:01.550,1550,32767,5127,4.36,13.19,3.0
1970-01-01 00:00:01.555,1555,32767,5142,4.36,14.14,3.0
1970-01-01 00:00:01.560,1560,32767,5157,4.36,13.19,2.8
1970-01-01 00:00:01.565,1565,32767,5171,4.07,13.19,2.8
1970-01-01 00:00:01.570,1570,32767,5185,4.07,13.19,3.0
1970-01-01 00:00:01.575,1575,32767,5200,4.36,13.19,3.0
1970-01-01 00:00:01.580,1580,32767,5215,4.36,13.19,2.8
1970-01-01 00:00:01.585,1585,32767,5229,4.07,13.19,3.2
1970-01-01 00:00:01.590,1590,32767,5245,4.65,14.14,2.8
1970-01-01 00:00:01.595,1595,32767,5259,4.07,14.14,3.0
1970-01-01 00:00:01.600,1600,32767,5274,4.36,14.14,3.0
1970-01-01 00:00:01.605,1605,32767,5289,4.36,13.19,3.2
1970-01-01 00:00:01.610,1610,32767,5305,4.65,15.08,3.2
1970-01-01 00:00:01.615,1615,32767,5321,4.65,14.14,3.2
1970-01-01 00:00:01.620,1620,32767,5337,4.65,15.08,3.2
1970-01-01 00:00:01.625,1625,32767,5353,4.65,14.14,3.4
1970-01-01 00:00:01.630,1630,32767,5370,4.95,15.08,3.2
1970-01-01 00:00:01.635,1635,32767,5386,4.65,14.14,3.2
1970-01-01 00:00:01.640,1640,32767,5402,4.95,15.08,3.2
1970-01-01 00:00:01.645,1645,32767,5418,4.65,14.14,3.4
1970-01-01 00:00:01.650,1650,32767,5435,4.65,15.08,3.2
1970-01-01 00:00:01.655,1655,32767,5451,4.65,15.08,3.2
1970-01-01 00:00:01.660,1660,32767,5467,4.65,14.14,3.2
1970-01-01 00:00:01.665,1665,32767,5483,4.65,14.14,3.4
1970-01-01 00:00:01.670,1670,32767,5500,5.24,15.08,3.4
1970-01-01 00:00:01.675,1675,32767,5517,4.65,16.02,3.6
1970-01-01 00:00:01.680,1680,32767,5535,5.24,16.02,3.2
1970-01-01 00:00:01.685,1685,32767,5551,4.65,16.02,3.8
1970-01-01 00:00:01.690,1690,32767,5570,5.53,16.02,3.2
1970-01-01 00:00:01.695,1695,32767,5586,4.65,15.08,3.4
1970-01-01 00:00:01.700,1700,32767,5603,4.95,15.08,3.2
1970-01-01 00:00:01.705,1705,32767,5619,4.65,15.08,3.2
1970-01-01 00:00:01.710,1710,32767,5635,4.95,14.14,3.8
1970-01-01 00:00:01.715,1715,32767,5654,5.24,16.02,3.4
1970-01-01 00:00:01.720,1720,32767,5671,4.95,16.02,3.8
1970-01-01 00:00:01.725,1725,32767,5690,5.53,16.96,3.8
1970-01-01 00:00:01.730,1730,32767,5709,5.53,16.96,3.8
1970-01-01 00:00:01.735,1735,32767,5728,5.53,17.91,3.8
1970-01-01 00:00:01.740,1740,32767,5747,5.53,17.91,3.8
1970-01-01 00:00:01.745,1745,32767,5766,5.53,17.91,3.6
1970-01-01 00:00:01.750,1750,32767,5784,5.24,16.96,3.6
1970-01-01 00:00:01.755,1755,32767,5802,5.24,16.02,4.0
1970-01-01 00:00:01.760,1760,32767,5822,5.82,16.96,3.6
1970-01-01 00:00:01.765,1765,32767,5840,5.24,16.96,3.8
1970-01-01 00:00:01.770,1770,32767,5859,5.53,16.02,4.0
1970-01-01 00:00:01.775,1775,32767,5879,5.82,17.91,3.6
1970-01-01 00:00:01.780,1780,32767,5897,5.24,16.96,3.8
1970-01-01 00:00:01.785,1785,32767,5916,5.53,16.96,3.6
1970-01-01 00:00:01.790,1790,32767,5934,5.24,17.91,3.6
1970-01-01 00:00:01.795,1795,32767,5952,5.24,16.96,3.6
1970-01-01 00:00:01.800,1800,32767,5970,5.24,16.02,3.6
1970-01-01 00:00:01.805,1805,32767,5988,5.24,16.96,3.6
1970-01-01 00:00:01.810,1810,32767,6006,5.53,16.96,3.8
1970-01-01 00:00:01.815,1815,32767,6025,5.24,16.02,3.6
1970-01-01 00:00:01.820,1820,32767,6043,5.24,16.96,3.6
1970-01-01 00:00:01.825,1825,32767,6061,5.24,16.02,3.4
1970-01-01 00:00:01.830,1830,32767,6078,4.95,16.02,3.8
1970-01-01 00:00:01.835,1835,32767,6097,5.53,16.02,3.4
1970-01-01 00:00:01.840,1840,32767,6114,4.95,16.02,3.4
1970-01-01 00:00:01.845,1845,32767,6131,5.24,16.02,3.4
1970-01-01 00:00:01.850,1850,32767,6148,4.95,16.02,3.6
1970-01-01 00:00:01.855,1855,32767,6166,4.95,15.08,3.4
1970-01-01 00:00:01.860,1860,32767,6183,4.95,16.02,3.6
1970-01-01 00:00:01.865,1865,32767,6201,5.24,16.96,3.6
1970-01-01 00:00:01.870,1870,32767,6219,5.24,16.02,3.6
1970-01-01 00:00:01.875,1875,32767,6237,5.24,16.96,3.6
1970-01-01 00:00:01.880,1880,32767,6255,5.24,16.96,3.6
1970-01-01 00:00:01.885,1885,32767,6273,5.24,16.96,3.6
1970-01-01 00:00:01.890,1890,32767,6291,5.24,16.02,3.4
1970-01-01 00:00:01.895,1895,32767,6308,5.24,16.02,3.6
1970-01-01 00:00:01.900,1900,32767,6326,4.95,15.08,3.6
1970-01-01 00:00:01.905,1905,32767,6344,5.24,16.96,3.6
1970-01-01 00:00:01.910,1910,32767,6362,5.24,16.02,3.8
1970-01-01 00:00:01.915,1915,32767,6381,5.53,17.91,3.8
1970-01-01 00:00:01.920,1920,32767,6400,5.53,16.96,3.6
1970-01-01 00:00:01.925,1925,32767,6418,5.24,16.96,4.0
1970-01-01 00:00:01.930,1930,32767,6438,5.82,17.91,3.6
1970-01-01 00:00:01.935,1935,32767,6456,5.24,16.02,3.4
1970-01-01 00:00:01.940,1940,32767,6473,4.95,16.02,3.6
1970-01-01 00:00:01.945,1945,32767,6491,5.24,16.02,3.4
1970-01-01 00:00:01.950,1950,32767,6508,4.95,16.02,3.6
1970-01-01 00:00:01.955,1955,32767,6526,5.24,16.96,3.6
1970-01-01 00:00:01.960,1960,32767,6544,5.24,16.02,3.2
1970-01-01 00:00:01.965,1965,32767,6560,4.95,16.02,3.2
1970-01-01 00:00:01.970,1970,32767,6576,4.65,15.08,3.6
