time,time,input,output,speed1,speed2,diff_output
1970-01-01 00:00:00.555,555,32767,1900,5.53,17.91,3.8
1970-01-01 00:00:00.560,560,32767,1919,5.53,16.96,3.6
1970-01-01 00:00:00.565,565,32767,1937,5.24,16.96,3.8
1970-01-01 00:00:00.570,570,32767,1956,5.53,16.96,3.8
1970-01-01 00:00:00.575,575,32767,1975,5.53,17.91,3.8
1970-01-01 00:00:00.580,580,32767,1994,5.53,16.96,3.8
1970-01-01 00:00:00.585,585,32767,2013,5.53,16.96,3.6
1970-01-01 00:00:00.590,590,32767,2031,5.53,17.91,4.0
1970-01-01 00:00:00.595,595,32767,2051,5.53,16.96,3.8
1970-01-01 00:00:00.600,600,32767,2070,5.53,17.91,4.0
1970-01-01 00:00:00.605,605,32767,2090,5.82,17.91,3.8
1970-01-01 00:00:00.610,610,32767,2109,5.82,17.91,3.8
1970-01-01 00:00:00.615,615,32767,2128,5.53,16.96,4.0
1970-01-01 00:00:00.620,620,32767,2148,5.53,17.91,4.0
1970-01-01 00:00:00.625,625,32767,2168,5.82,18.85,3.8
1970-01-01 00:00:00.630,630,32767,2187,5.82,17.91,4.4
1970-01-01 00:00:00.635,635,32767,2209,6.11,19.79,4.0
1970-01-01 00:00:00.640,640,32767,2229,5.82,18.85,4.0
1970-01-01 00:00:00.645,645,32767,2249,5.82,17.91,4.0
1970-01-01 00:00:00.650,650,32767,2269,5.82,18.85,4.0
1970-01-01 00:00:00.655,655,32767,2289,6.11,18.85,4.0
1970-01-01 00:00:00.660,660,32767,2309,5.53,17.91,3.8
1970-01-01 00:00:00.665,665,32767,2328,5.82,17.91,4.0
1970-01-01 00:00:00.670,670,32767,2348,5.53,17.91,3.8
1970-01-01 00:00:00.675,675,32767,2367,5.53,17.91,3.8
1970-01-01 00:00:00.680,680,32767,2386,5.53,16.96,3.8
1970-01-01 00:00:00.685,685,32767,2405,5.53,16.96,3.8
1970-01-01 00:00:00.690,690,32767,2424,5.53,17.91,3.8
1970-01-01 00:00:00.695,695,32767,2443,5.82,17.91,4.0
1970-01-01 00:00:00.700,700,32767,2463,5.53,16.96,3.8
1970-01-01 00:00:00.705,705,32767,2482,5.53,16.96,3.8
1970-01-01 00:00:00.710,710,32767,2501,5.53,17.91,3.8
1970-01-01 00:00:00.715,715,32767,2520,5.53,17.91,4.0
1970-01-01 00:00:00.720,720,32767,2540,5.82,18.85,3.6
1970-01-01 00:00:00.725,725,32767,2558,5.24,17.91,3.8
1970-01-01 00:00:00.730,730,32767,2577,5.53,16.96,3.6
1970-01-01 00:00:00.735,735,32767,2595,5.24,16.02,3.6
1970-01-01 00:00:00.740,740,32767,2613,5.53,16.02,3.8
1970-01-01 00:00:00.745,745,32767,2632,5.24,16.96,3.6
1970-01-01 00:00:00.750,750,32767,2650,5.53,16.02,3.6
1970-01-01 00:00:00.755,755,32767,2668,4.95,16.02,3.6
1970-01-01 00:00:00.760,760,32767,2686,5.24,16.96,3.4
1970-01-01 00:00:00.765,765,32767,2703,4.95,16.02,3.6
1970-01-01 00:00:00.770,770,32767,2721,5.24,16.02,3.4
1970-01-01 00:00:00.775,775,32767,2738,4.95,15.08,3.6
1970-01-01 00:00:00.780,780,32767,2756,5.24,16.96,3.8
1970-01-01 00:00:00.785,785,32767,2775,5.53,16.96,3.6
1970-01-01 00:00:00.790,790,32767,2793,5.24,16.96,3.8
1970-01-01 00:00:00.795,795,32767,2812,5.53,16.96,3.6
1970-01-01 00:00:00.800,800,32767,2830,5.24,16.02,3.8
1970-01-01 00:00:00.805,805,32767,2849,5.53,16.02,3.6
1970-01-01 00:00:00.810,810,32767,2867,5.53,16.96,3.8
1970-01-01 00:00:00.815,815,32767,2886,5.24,16.96,3.6
1970-01-01 00:00:00.820,820,32767,2904,5.24,16.96,3.6
1970-01-01 00:00:00.825,825,32767,2922,5.24,16.96,3.8
1970-01-01 00:00:00.830,830,32767,2941,5.53,16.02,3.6
1970-01-01 00:00:00.835,835,32767,2959,5.24,16.96,3.6
1970-01-01 00:00:00.840,840,32767,2977,5.24,16.02,3.6
1970-01-01 00:00:00.845,845,32767,2995,5.24,16.02,3.6
1970-01-01 00:00:00.850,850,32767,3013,5.24,16.02,3.4
1970-01-01 00:00:00.855,855,32767,3030,5.24,16.02,3.6
1970-01-01 00:00:00.860,860,32767,3048,4.95,16.02,3.4
1970-01-01 00:00:00.865,865,32767,3065,4.95,16.02,3.6
1970-01-01 00:00:00.870,870,32767,3083,5.24,16.02,3.2
1970-01-01 00:00:00.875,875,32767,3099,4.65,15.08,3.2
1970-01-01 00:00:00.880,880,32767,3115,4.65,15.08,3.0
1970-01-01 00:00:00.885,885,32767,3130,4.36,14.14,3.2
1970-01-01 00:00:00.890,890,32767,3146,4.65,13.19,3.2
1970-01-01 00:00:00.895,895,32767,3162,4.65,14.14,3.0
1970-01-01 00:00:00.900,900,32767,3177,4.36,14.14,3.0
1970-01-01 00:00:00.905,905,32767,3192,4.65,14.14,3.0
1970-01-01 00:00:00.910,910,32767,3207,4.07,14.14,2.8
1970-01-01 00:00:00.915,915,32767,3221,4.07,13.19,3.2
1970-01-01 00:00:00.920,920,32767,3237,4.65,14.14,2.8
1970-01-01 00:00:00.925,925,32767,3251,4.07,12.25,3.0
1970-01-01 00:00:00.930,930,32767,3266,4.36,13.19,3.2
1970-01-01 00:00:00.935,935,32767,3282,4.65,15.08,3.4
1970-01-01 00:00:00.940,940,32767,3299,4.95,15.08,3.2
1970-01-01 00:00:00.945,945,32767,3315,4.65,15.08,3.2
1970-01-01 00:00:00.950,950,32767,3331,4.65,14.14,3.2
1970-01-01 00:00:00.955,955,32767,3347,4.65,15.08,3.4
1970-01-01 00:00:00.960,960,32767,3364,4.95,15.08,3.2
1970-01-01 00:00:00.965,965,32767,3380,4.65,15.08,3.0
1970-01-01 00:00:00.970,970,32767,3395,4.36,14.14,3.2
1970-01-01 00:00:00.975,975,32767,3411,4.65,14.14,3.0
1970-01-01 00:00:00.980,980,32767,3426,4.36,13.19,3.2
1970-01-01 00:00:00.985,985,32767,3442,4.65,14.14,3.2
1970-01-01 00:00:00.990,990,32767,3458,4.65,14.14,3.2
1970-01-01 00:00:00.995,995,32767,3474,4.65,14.14,3.2
1970-01-01 00:00:01.000,1000,32767,3490,4.65,14.14,3.2
1970-01-01 00:00:01.005,1005,32767,3506,4.65,15.08,3.2
1970-01-01 00:00:01.010,1010,32767,3522,4.65,15.08,3.2
1970-01-01 00:00:01.015,1015,32767,3538,4.65,15.08,3.2
1970-01-01 00:00:01.020,1020,32767,3554,4.65,14.14,3.0
1970-01-01 00:00:01.025,1025,32767,3569,4.36,14.14,3.0
1970-01-01 00:00:01.030,1030,32767,3584,4.36,14.14,3.2
1970-01-01 00:00:01.035,1035,32767,3600,4.65,14.14,3.0
1970-01-01 00:00:01.040,1040,32767,3615,4.36,13.19,3.4
1970-01-01 00:00:01.045,1045,32767,3632,4.95,16.02,3.4
1970-01-01 00:00:01.050,1050,32767,3649,4.95,15.08,3.4
1970-01-01 00:00:01.055,1055,32767,3666,4.95,16.96,3.4
1970-01-01 00:00:01.060,1060,32767,3683,4.95,16.02,3.6
1970-01-01 00:00:01.065,1065,32767,3701,5.24,16.02,3.4
1970-01-01 00:00:01.070,1070,32767,3718,4.95,16.02,3.6
1970-01-01 00:00:01.075,1075,32767,3736,5.24,16.96,3.4
1970-01-01 00:00:01.080,1080,32767,3753,4.95,16.02,3.6
1970-01-01 00:00:01.085,1085,32767,3771,5.24,16.02,3.6
1970-01-01 00:00:01.090,1090,32767,3789,5.24,16.02,3.6
1970-01-01 00:00:01.095,1095,32767,3807,5.24,16.02,3.6
1970-01-01 00:00:01.100,1100,32767,3825,5.24,16.96,3.4
1970-01-01 00:00:01.105,1105,32767,3842,4.95,16.02,3.8
1970-01-01 00:00:01.110,1110,32767,3861,5.53,17.91,3.8
1970-01-01 00:00:01.115,1115,32767,3880,5.53,16.02,3.6
1970-01-01 00:00:01.120,1120,32767,3898,5.24,16.96,3.4
1970-01-01 00:00:01.125,1125,32767,3915,4.95,16.02,3.4
1970-01-01 00:00:01.130,1130,32767,3932,4.95,16.02,3.4
1970-01-01 00:00:01.135,1135,32767,3949,4.95,16.02,3.8
1970-01-01 00:00:01.140,1140,32767,3968,5.53,16.96,3.8
1970-01-01 00:00:01.145,1145,32767,3987,5.82,18.85,3.8
1970-01-01 00:00:01.150,1150,32767,4006,5.24,16.96,4.0
1970-01-01 00:00:01.155,1155,32767,4026,5.82,17.91,3.8
1970-01-01 00:00:01.160,1160,32767,4045,5.53,17.91,3.8
1970-01-01 00:00:01.165,1165,32767,4064,5.53,17.91,4.0
1970-01-01 00:00:01.170,1170,32767,4084,5.82,18.85,3.8
1970-01-01 00:00:01.175,1175,32767,4103,5.53,17.91,4.0
1970-01-01 00:00:01.180,1180,32767,4123,5.82,18.85,4.0
1970-01-01 00:00:01.185,1185,32767,4143,5.82,17.91,3.8
1970-01-01 00:00:01.190,1190,32767,4162,5.53,17.91,4.0
1970-01-01 00:00:01.195,1195,32767,4182,5.82,17.91,4.0
1970-01-01 00:00:01.200,1200,32767,4202,5.82,17.91,3.8
1970-01-01 00:00:01.205,1205,32767,4221,5.82,17.91,4.0
1970-01-01 00:00:01.210,1210,32767,4241,5.53,16.96,3.6
1970-01-01 00:00:01.215,1215,32767,4259,5.24,16.96,3.8
1970-01-01 00:00:01.220,1220,32767,4278,5.53,16.02,3.8
1970-01-01 00:00:01.225,1225,32767,4297,5.53,16.96,3.8
1970-01-01 00:00:01.230,1230,32767,4316,5.53,17.91,3.8
1970-01-01 00:00:01.235,1235,32767,4335,5.53,17.91,3.8
1970-01-01 00:00:01.240,1240,32767,4354,5.53,17.91,3.8
1970-01-01 00:00:01.245,1245,32767,4373,5.53,17.91,3.8
1970-01-01 00:00:01.250,1250,32767,4392,5.53,17.91,3.8
1970-01-01 00:00:01.255,1255,32767,4411,5.53,16.96,3.6
1970-01-01 00:00:01.260,1260,32767,4429,5.24,16.96,4.0
1970-01-01 00:00:01.265,1265,32767,4449,5.82,16.96,3.8
1970-01-01 00:00:01.270,1270,32767,4468,5.53,17.91,3.8
1970-01-01 00:00:01.275,1275,32767,4487,5.53,17.91,4.0
1970-01-01 00:00:01.280,1280,32767,4507,5.82,16.96,3.8
1970-01-01 00:00:01.285,1285,32767,4526,5.53,17.91,3.8
1970-01-01 00:00:01.290,1290,32767,4545,5.53,17.91,3.8
1970-01-01 00:00:01.295,1295,32767,4564,5.82,17.91,4.0
1970-01-01 00:00:01.300,1300,32767,4584,5.53,17.91,3.8
1970-01-01 00:00:01.305,1305,32767,4603,5.82,17.91,4.0
1970-01-01 00:00:01.310,1310,32767,4623,5.53,16.96,3.8
1970-01-01 00:00:01.315,1315,32767,4642,5.53,17.91,4.0
1970-01-01 00:00:01.320,1320,32767,4662,5.82,18.85,4.0
1970-01-01 00:00:01.325,1325,32767,4682,5.82,18.85,4.0
1970-01-01 00:00:01.330,1330,32767,4702,5.82,17.91,3.8
1970-01-01 00:00:01.335,1335,32767,4721,5.53,17.91,4.0
1970-01-01 00:00:01.340,1340,32767,4741,5.82,18.85,3.6
1970-01-01 00:00:01.345,1345,32767,4759,5.53,16.96,4.0
1970-01-01 00:00:01.350,1350,32767,4779,5.53,16.96,3.8
1970-01-01 00:00:01.355,1355,32767,4798,5.53,16.96,3.6
1970-01-01 00:00:01.360,1360,32767,4816,5.24,16.02,3.8
1970-01-01 00:00:01.365,1365,32767,4835,5.53,16.96,3.6
1970-01-01 00:00:01.370,1370,32767,4853,5.24,16.96,3.6
1970-01-01 00:00:01.375,1375,32767,4871,5.24,16.96,3.8
1970-01-01 00:00:01.380,1380,32767,4890,5.53,17.91,3.6
1970-01-01 00:00:01.385,1385,32767,4908,5.24,16.96,3.6
1970-01-01 00:00:01.390,1390,32767,4926,5.24,16.96,3.6
1970-01-01 00:00:01.395,1395,32767,4944,5.53,16.02,3.6
1970-01-01 00:00:01.400,1400,32767,4962,4.95,15.08,3.4
1970-01-01 00:00:01.405,1405,32767,4979,4.95,15.08,3.4
1970-01-01 00:00:01.410,1410,32767,4996,4.95,15.08,3.2
1970-01-01 00:00:01.415,1415,32767,5012,4.65,14.14,3.6
1970-01-01 00:00:01.420,1420,32767,5030,5.24,16.96,3.8
1970-01-01 00:00:01.425,1425,32767,5049,5.53,16.96,3.6
1970-01-01 00:00:01.430,1430,32767,5067,5.24,16.02,3.8
1970-01-01 00:00:01.435,1435,32767,5086,5.53,16.96,3.8
1970-01-01 00:00:01.440,1440,32767,5105,5.53,17.91,3.6
1970-01-01 00:00:01.445,1445,32767,5123,5.24,16.96,3.8
1970-01-01 00:00:01.450,1450,32767,5142,5.53,16.96,3.6
1970-01-01 00:00:01.455,1455,32767,5160,5.24,16.96,3.8
1970-01-01 00:00:01.460,1460,32767,5179,5.53,17.91,3.6
1970-01-01 00:00:01.465,1465,32767,5197,5.24,16.02,3.6
1970-01-01 00:00:01.470,1470,32767,5215,5.24,16.96,3.6
1970-01-01 00:00:01.475,1475,32767,5233,5.24,16.02,3.6
1970-01-01 00:00:01.480,1480,32767,5251,5.24,16.96,3.6
1970-01-01 00:00:01.485,1485,32767,5269,5.24,16.96,3.6
1970-01-01 00:00:01.490,1490,32767,5287,5.24,16.96,3.6
1970-01-01 00:00:01.495,1495,32767,5305,5.24,16.96,3.6
1970-01-01 00:00:01.500,1500,32767,5323,5.24,16.02,3.4
1970-01-01 00:00:01.505,1505,32767,5340,4.95,16.02,3.6
1970-01-01 00:00:01.510,1510,32767,5358,5.24,16.02,3.4
1970-01-01 00:00:01.515,1515,32767,5375,4.95,15.08,3.2
1970-01-01 00:00:01.520,1520,32767,5391,4.65,15.08,3.4
1970-01-01 00:00:01.525,1525,32767,5408,4.95,15.08,3.2
1970-01-01 00:00:01.530,1530,32767,5424,4.65,14.14,3.2
1970-01-01 00:00:01.535,1535,32767,5440,4.65,15.08,3.2
1970-01-01 00:00:01.540,1540,32767,5456,4.65,14.14,3.0
1970-01-01 00:00:01.545,1545,32767,5471,4.36,14.14,3.0
1970-01-01 00:00:01.550,1550,32767,5486,4.36,14.14,3.2
1970-01-01 00:00:01.555,1555,32767,5502,4.65,14.14,2.8
1970-01-01 00:00:01.560,1560,32767,5516,4.36,13.19,3.2
1970-01-01 00:00:01.565,1565,32767,5532,4.36,14.14,3.0
1970-01-01 00:00:01.570,1570,32767,5547,4.36,14.14,3.0
1970-01-01 00:00:01.575,1575,32767,5562,4.36,14.14,2.8
1970-01-01 00:00:01.580,1580,32767,5576,4.07,12.25,2.8
1970-01-01 00:00:01.585,1585,32767,5590,4.07,13.19,3.0
1970-01-01 00:00:01.590,1590,32767,5605,4.36,14.14,3.4
1970-01-01 00:00:01.595,1595,32767,5622,4.95,15.08,3.2
1970-01-01 00:00:01.600,1600,32767,5638,4.65,14.14,3.2
1970-01-01 00:00:01.605,1605,32767,5654,4.65,15.08,3.4
1970-01-01 00:00:01.610,1610,32767,5671,4.95,15.08,3.2
1970-01-01 00:00:01.615,1615,32767,5687,4.95,15.08,3.2
1970-01-01 00:00:01.620,1620,32767,5703,4.65,15.08,3.4
1970-01-01 00:00:01.625,1625,32767,5720,4.65,15.08,3.0
1970-01-01 00:00:01.630,1630,32767,5735,4.36,14.14,3.0
1970-01-01 00:00:01.635,1635,32767,5750,4.36,13.19,3.0
1970-01-01 00:00:01.640,1640,32767,5765,4.36,13.19,3.2
1970-01-01 00:00:01.645,1645,32767,5781,4.65,14.14,2.8
1970-01-01 00:00:01.650,1650,32767,5795,4.36,14.14,3.2
1970-01-01 00:00:01.655,1655,32767,5811,4.36,15.08,3.2
1970-01-01 00:00:01.660,1660,32767,5827,4.65,15.08,3.4
1970-01-01 00:00:01.665,1665,32767,5844,4.95,15.08,3.0
1970-01-01 00:00:01.670,1670,32767,5859,4.36,14.14,3.2
1970-01-01 00:00:01.675,1675,32767,5875,4.65,15.08,3.2
1970-01-01 00:00:01.680,1680,32767,5891,4.65,14.14,3.2
1970-01-01 00:00:01.685,1685,32767,5907,4.65,14.14,3.0
1970-01-01 00:00:01.690,1690,32767,5922,4.36,14.14,3.4
1970-01-01 00:00:01.695,1695,32767,5939,4.95,16.02,3.4
1970-01-01 00:00:01.700,1700,32767,5956,4.95,15.08,3.4
1970-01-01 00:00:01.705,1705,32767,5973,4.95,16.02,3.4
1970-01-01 00:00:01.710,1710,32767,5990,4.95,16.02,3.6
1970-01-01 00:00:01.715,1715,32767,6008,5.24,16.96,3.4
1970-01-01 00:00:01.720,1720,32767,6025,4.95,15.08,3.2
1970-01-01 00:00:01.725,1725,32767,6041,4.65,14.14,3.2
1970-01-01 00:00:01.730,1730,32767,6057,4.65,15.08,3.4
1970-01-01 00:00:01.735,1735,32767,6074,4.95,15.08,3.2
1970-01-01 00:00:01.740,1740,32767,6090,4.65,15.08,3.4
1970-01-01 00:00:01.745,1745,32767,6107,4.95,15.08,3.2
1970-01-01 00:00:01.750,1750,32767,6123,4.65,15.08,3.2
1970-01-01 00:00:01.755,1755,32767,6139,4.65,15.08,3.2
1970-01-01 00:00:01.760,1760,32767,6155,4.65,14.14,3.8
1970-01-01 00:00:01.765,1765,32767,6174,5.53,16.96,3.8
1970-01-01 00:00:01.770,1770,32767,6193,5.53,16.96,3.8
1970-01-01 00:00:01.775,1775,32767,6212,5.53,17.91,3.8
1970-01-01 00:00:01.780,1780,32767,6231,5.82,17.91,3.8
1970-01-01 00:00:01.785,1785,32767,6250,5.24,17.91,3.8
1970-01-01 00:00:01.790,1790,32767,6269,5.82,16.96,4.0
1970-01-01 00:00:01.795,1795,32767,6289,5.53,17.91,3.8
1970-01-01 00:00:01.800,1800,32767,6308,5.53,17.91,4.2
1970-01-01 00:00:01.805,1805,32767,6329,6.11,18.85,4.0
1970-01-01 00:00:01.810,1810,32767,6349,5.82,17.91,3.8
1970-01-01 00:00:01.815,1815,32767,6368,5.82,17.91,4.0
1970-01-01 00:00:01.820,1820,32767,6388,5.53,18.85,4.0
1970-01-01 00:00:01.825,1825,32767,6408,5.82,18.85,3.6
1970-01-01 00:00:01.830,1830,32767,6426,5.24,16.96,4.0
1970-01-01 00:00:01.835,1835,32767,6446,5.82,17.91,4.0
1970-01-01 00:00:01.840,1840,32767,6466,5.82,17.91,4.0
1970-01-01 00:00:01.845,1845,32767,6486,5.82,17.91,3.8
1970-01-01 00:00:01.850,1850,32767,6505,5.53,17.91,4.0
1970-01-01 00:00:01.855,1855,32767,6525,5.82,17.91,3.8
1970-01-01 00:00:01.860,1860,32767,6544,5.53,17.91,3.8
1970-01-01 00:00:01.865,1865,32767,6563,5.53,17.91,3.8
1970-01-01 00:00:01.870,1870,32767,6582,5.53,16.96,3.4
1970-01-01 00:00:01.875,1875,32767,6599,4.95,16.02,3.8
1970-01-01 00:00:01.880,1880,32767,6618,5.53,16.02,3.8
1970-01-01 00:00:01.885,1885,32767,6637,5.53,16.96,3.8
1970-01-01 00:00:01.890,1890,32767,6656,5.53,17.91,3.8
1970-01-01 00:00:01.895,1895,32767,6675,5.53,17.91,3.8
1970-01-01 00:00:01.900,1900,32767,6694,5.53,16.96,3.8
1970-01-01 00:00:01.905,1905,32767,6713,5.53,16.96,3.8
1970-01-01 00:00:01.910,1910,32767,6732,5.53,16.96,3.6
1970-01-01 00:00:01.915,1915,32767,6750,5.24,16.96,3.8
1970-01-01 00:00:01.920,1920,32767,6769,5.53,17.91,3.8
1970-01-01 00:00:01.925,1925,32767,6788,5.53,16.96,3.8
1970-01-01 00:00:01.930,1930,32767,6807,5.53,16.96,3.6
1970-01-01 00:00:01.935,1935,32767,6825,5.53,16.96,3.8
1970-01-01 00:00:01.940,1940,32767,6844,5.53,16.96,3.8
1970-01-01 00:00:01.945,1945,32767,6863,5.24,16.96,3.8
1970-01-01 00:00:01.950,1950,32767,6882,5.53,16.96,3.8
1970-01-01 00:00:01.955,1955,32767,6901,5.53,17.91,3.8
1970-01-01 00:00:01.960,1960,32767,6920,5.53,17.91,3.8
1970-01-01 00:00:01.965,1965,32767,6939,5.53,17.91,3.8
