time,time,input,output,speed1,speed2,diff_output
1970-01-01 00:00:00.480,480,32767,1706,6.11,18.85,4.2
1970-01-01 00:00:00.485,485,32767,1727,6.11,18.85,4.4
1970-01-01 00:00:00.490,490,32767,1749,6.4,19.79,4.2
1970-01-01 00:00:00.495,495,32767,1770,6.11,19.79,4.2
1970-01-01 00:00:00.500,500,32767,1791,6.11,19.79,4.4
1970-01-01 00:00:00.505,505,32767,1813,6.4,20.73,4.2
1970-01-01 00:00:00.510,510,32767,1834,6.4,19.79,4.4
1970-01-01 00:00:00.515,515,32767,1856,6.11,19.79,4.2
1970-01-01 00:00:00.520,520,32767,1877,6.11,18.85,4.2
1970-01-01 00:00:00.525,525,32767,1898,6.11,19.79,4.2
1970-01-01 00:00:00.530,530,32767,1919,6.11,19.79,4.2
1970-01-01 00:00:00.535,535,32767,1940,6.11,18.85,4.2
1970-01-01 00:00:00.540,540,32767,1961,6.11,19.79,4.0
1970-01-01 00:00:00.545,545,32767,1981,5.82,18.85,4.0
1970-01-01 00:00:00.550,550,32767,2001,6.11,17.91,4.4
1970-01-01 00:00:00.555,555,32767,2023,6.11,19.79,4.2
1970-01-01 00:00:00.560,560,32767,2044,6.11,18.85,4.0
1970-01-01 00:00:00.565,565,32767,2064,5.82,18.85,4.4
1970-01-01 00:00:00.570,570,32767,2086,6.4,19.79,4.2
1970-01-01 00:00:00.575,575,32767,2107,6.11,19.79,4.2
1970-01-01 00:00:00.580,580,32767,2128,6.11,19.79,4.4
1970-01-01 00:00:00.585,585,32767,2150,6.4,20.73,4.4
1970-01-01 00:00:00.590,590,32767,2172,6.4,18.85,4.2
1970-01-01 00:00:00.595,595,32767,2193,6.11,19.79,4.2
1970-01-01 00:00:00.600,600,32767,2214,6.11,19.79,4.4
1970-01-01 00:00:00.605,605,32767,2236,6.4,18.85,4.2
1970-01-01 00:00:00.610,610,32767,2257,6.11,18.85,4.0
1970-01-01 00:00:00.615,615,32767,2277,5.82,18.85,4.2
1970-01-01 00:00:00.620,620,32767,2298,6.11,17.91,3.8
1970-01-01 00:00:00.625,625,32767,2317,5.53,17.91,4.0
1970-01-01 00:00:00.630,630,32767,2337,5.82,17.91,4.2
1970-01-01 00:00:00.635,635,32767,2358,6.11,18.85,4.2
1970-01-01 00:00:00.640,640,32767,2379,6.11,18.85,4.0
1970-01-01 00:00:00.645,645,32767,2399,5.82,18.85,4.4
1970-01-01 00:00:00.650,650,32767,2421,6.4,19.79,4.0
1970-01-01 00:00:00.655,655,32767,2441,5.82,18.85,4.2
1970-01-01 00:00:00.660,660,32767,2462,6.11,18.85,3.8
1970-01-01 00:00:00.665,665,32767,2481,5.53,17.91,3.8
1970-01-01 00:00:00.670,670,32767,2500,5.53,16.96,3.8
1970-01-01 00:00:00.675,675,32767,2519,5.53,16.96,4.0
1970-01-01 00:00:00.680,680,32767,2539,5.82,17.91,3.8
1970-01-01 00:00:00.685,685,32767,2558,5.53,16.96,3.6
1970-01-01 00:00:00.690,690,32767,2576,5.24,16.96,3.8
1970-01-01 00:00:00.695,695,32767,2595,5.53,16.96,3.6
1970-01-01 00:00:00.700,700,32767,2613,5.24,16.96,3.6
1970-01-01 00:00:00.705,705,32767,2631,5.24,16.96,3.4
1970-01-01 00:00:00.710,710,32767,2648,4.95,16.02,3.6
1970-01-01 00:00:00.715,715,32767,2666,5.24,15.08,3.2
1970-01-01 00:00:00.720,720,32767,2682,4.65,15.08,3.8
1970-01-01 00:00:00.725,725,32767,2701,5.53,16.96,3.8
1970-01-01 00:00:00.730,730,32767,2720,5.53,17.91,3.8
1970-01-01 00:00:00.735,735,32767,2739,5.82,16.96,4.0
1970-01-01 00:00:00.740,740,32767,2759,5.53,16.96,3.6
1970-01-01 00:00:00.745,745,32767,2777,5.53,16.96,3.8
1970-01-01 00:00:00.750,750,32767,2796,5.24,16.96,3.8
1970-01-01 00:00:00.755,755,32767,2815,5.82,16.96,3.8
1970-01-01 00:00:00.760,760,32767,2834,5.24,16.96,4.0
1970-01-01 00:00:00.765,765,32767,2854,5.82,18.85,3.8
1970-01-01 00:00:00.770,770,32767,2873,5.53,16.96,3.8
1970-01-01 00:00:00.775,775,32767,2892,5.53,16.96,3.6
1970-01-01 00:00:00.780,780,32767,2910,5.24,16.96,3.6
1970-01-01 00:00:00.785,785,32767,2928,5.53,16.96,3.8
1970-01-01 00:00:00.790,790,32767,2947,5.24,16.96,3.6
1970-01-01 00:00:00.795,795,32767,2965,5.24,16.96,3.6
1970-01-01 00:00:00.800,800,32767,2983,5.24,16.02,3.4
1970-01-01 00:00:00.805,805,32767,3000,4.95,15.08,3.4
1970-01-01 00:00:00.810,810,32767,3017,4.95,15.08,3.6
1970-01-01 00:00:00.815,815,32767,3035,5.24,15.08,3.2
1970-01-01 00:00:00.820,820,32767,3051,4.65,15.08,3.4
1970-01-01 00:00:00.825,825,32767,3068,4.95,15.08,3.4
1970-01-01 00:00:00.830,830,32767,3085,5.24,16.02,3.4
1970-01-01 00:00:00.835,835,32767,3102,4.95,15.08,3.4
1970-01-01 00:00:00.840,840,32767,3119,4.65,15.08,3.4
1970-01-01 00:00:00.845,845,32767,3136,4.95,16.02,3.4
1970-01-01 00:00:00.850,850,32767,3153,5.24,15.08,3.4
1970-01-01 00:00:00.855,855,32767,3170,4.65,15.08,3.4
1970-01-01 00:00:00.860,860,32767,3187,4.95,15.08,3.4
1970-01-01 00:00:00.865,865,32767,3204,4.95,15.08,3.4
1970-01-01 00:00:00.870,870,32767,3221,4.95,16.02,3.6
1970-01-01 00:00:00.875,875,32767,3239,5.24,16.02,3.4
1970-01-01 00:00:00.880,880,32767,3256,4.95,16.02,3.4
1970-01-01 00:00:00.885,885,32767,3273,5.24,16.02,3.6
1970-01-01 00:00:00.890,890,32767,3291,4.95,15.08,3.4
1970-01-01 00:00:00.895,895,32767,3308,4.95,16.02,3.6
1970-01-01 00:00:00.900,900,32767,3326,5.24,16.96,3.4
1970-01-01 00:00:00.905,905,32767,3343,5.24,16.02,3.6
1970-01-01 00:00:00.910,910,32767,3361,4.95,16.96,3.6
1970-01-01 00:00:00.915,915,32767,3379,5.24,16.96,3.6
1970-01-01 00:00:00.920,920,32767,3397,5.53,16.96,3.6
1970-01-01 00:00:00.925,925,32767,3415,4.95,16.96,3.6
1970-01-01 00:00:00.930,930,32767,3433,5.24,16.02,3.4
1970-01-01 00:00:00.935,935,32767,3450,4.95,16.02,3.6
1970-01-01 00:00:00.940,940,32767,3468,5.24,16.96,3.4
1970-01-01 00:00:00.945,945,32767,3485,5.24,16.02,3.6
1970-01-01 00:00:00.950,950,32767,3503,4.95,16.96,3.2
1970-01-01 00:00:00.955,955,32767,3519,4.95,15.08,3.4
1970-01-01 00:00:00.960,960,32767,3536,4.65,14.14,3.2
1970-01-01 00:00:00.965,965,32767,3552,4.65,14.14,3.4
1970-01-01 00:00:00.970,970,32767,3569,4.95,15.08,3.8
1970-01-01 00:00:00.975,975,32767,3588,5.53,16.96,3.6
1970-01-01 00:00:00.980,980,32767,3606,5.24,16.96,3.6
1970-01-01 00:00:00.985,985,32767,3624,5.53,16.02,3.8
1970-01-01 00:00:00.990,990,32767,3643,5.24,16.96,3.6
1970-01-01 00:00:00.995,995,32767,3661,5.53,16.96,3.8
1970-01-01 00:00:01.000,1000,32767,3680,5.24,16.02,3.6
1970-01-01 00:00:01.005,1005,32767,3698,5.24,16.96,3.8
1970-01-01 00:00:01.010,1010,32767,3717,5.53,16.96,3.6
1970-01-01 00:00:01.015,1015,32767,3735,5.53,16.96,3.6
1970-01-01 00:00:01.020,1020,32767,3753,4.95,16.02,3.4
1970-01-01 00:00:01.025,1025,32767,3770,4.95,16.02,3.4
1970-01-01 00:00:01.030,1030,32767,3787,4.95,15.08,3.4
1970-01-01 00:00:01.035,1035,32767,3804,5.24,16.02,4.2
1970-01-01 00:00:01.040,1040,32767,3825,5.82,18.85,4.0
1970-01-01 00:00:01.045,1045,32767,3845,5.82,18.85,4.0
1970-01-01 00:00:01.050,1050,32767,3865,5.82,18.85,4.0
1970-01-01 00:00:01.055,1055,32767,3885,6.11,18.85,4.2
1970-01-01 00:00:01.060,1060,32767,3906,5.82,18.85,4.0
1970-01-01 00:00:01.065,1065,32767,3926,6.11,18.85,4.2
1970-01-01 00:00:01.070,1070,32767,3947,5.82,17.91,4.0
1970-01-01 00:00:01.075,1075,32767,3967,5.82,17.91,4.0
1970-01-01 00:00:01.080,1080,32767,3987,5.82,18.85,3.8
1970-01-01 00:00:01.085,1085,32767,4006,5.82,18.85,4.0
1970-01-01 00:00:01.090,1090,32767,4026,5.53,17.91,4.2
1970-01-01 00:00:01.095,1095,32767,4047,6.4,18.85,4.2
1970-01-01 00:00:01.100,1100,32767,4068,5.82,18.85,3.8
1970-01-01 00:00:01.105,1105,32767,4087,5.82,17.91,4.2
1970-01-01 00:00:01.110,1110,32767,4108,5.82,18.85,4.2
1970-01-01 00:00:01.115,1115,32767,4129,6.11,18.85,4.2
1970-01-01 00:00:01.120,1120,32767,4150,6.11,19.79,4.0
1970-01-01 00:00:01.125,1125,32767,4170,5.82,18.85,4.4
1970-01-01 00:00:01.130,1130,32767,4192,6.4,19.79,4.2
1970-01-01 00:00:01.135,1135,32767,4213,6.11,19.79,4.4
1970-01-01 00:00:01.140,1140,32767,4235,6.4,20.73,4.2
1970-01-01 00:00:01.145,1145,32767,4256,6.11,18.85,4.0
1970-01-01 00:00:01.150,1150,32767,4276,5.82,18.85,4.2
1970-01-01 00:00:01.155,1155,32767,4297,6.11,18.85,4.2
1970-01-01 00:00:01.160,1160,32767,4318,6.11,19.79,4.2
1970-01-01 00:00:01.165,1165,32767,4339,6.11,18.85,4.2
1970-01-01 00:00:01.170,1170,32767,4360,6.11,18.85,4.2
1970-01-01 00:00:01.175,1175,32767,4381,6.11,19.79,4.2
1970-01-01 00:00:01.180,1180,32767,4402,6.11,18.85,4.2
1970-01-01 00:00:01.185,1185,32767,4423,6.11,19.79,4.4
1970-01-01 00:00:01.190,1190,32767,4445,6.4,19.79,4.2
1970-01-01 00:00:01.195,1195,32767,4466,6.11,18.85,4.4
1970-01-01 00:00:01.200,1200,32767,4488,6.4,19.79,4.0
1970-01-01 00:00:01.205,1205,32767,4508,6.11,19.79,4.4
1970-01-01 00:00:01.210,1210,32767,4530,6.11,18.85,4.0
1970-01-01 00:00:01.215,1215,32767,4550,5.82,18.85,4.0
1970-01-01 00:00:01.220,1220,32767,4570,5.82,18.85,4.0
1970-01-01 00:00:01.225,1225,32767,4590,5.82,18.85,4.0
1970-01-01 00:00:01.230,1230,32767,4610,6.11,17.91,4.0
1970-01-01 00:00:01.235,1235,32767,4630,5.53,17.91,4.0
1970-01-01 00:00:01.240,1240,32767,4650,5.82,18.85,4.2
1970-01-01 00:00:01.245,1245,32767,4671,6.11,18.85,4.0
1970-01-01 00:00:01.250,1250,32767,4691,5.82,19.79,4.4
1970-01-01 00:00:01.255,1255,32767,4713,6.4,19.79,4.2
1970-01-01 00:00:01.260,1260,32767,4734,6.11,17.91,4.0
1970-01-01 00:00:01.265,1265,32767,4754,5.82,18.85,4.0
1970-01-01 00:00:01.270,1270,32767,4774,5.82,17.91,3.8
1970-01-01 00:00:01.275,1275,32767,4793,5.53,17.91,4.0
1970-01-01 00:00:01.280,1280,32767,4813,5.82,17.91,3.6
1970-01-01 00:00:01.285,1285,32767,4831,5.24,16.96,3.6
1970-01-01 00:00:01.290,1290,32767,4849,5.53,16.96,3.8
1970-01-01 00:00:01.295,1295,32767,4868,5.53,16.96,4.0
1970-01-01 00:00:01.300,1300,32767,4888,5.53,17.91,3.8
1970-01-01 00:00:01.305,1305,32767,4907,5.53,17.91,3.4
1970-01-01 00:00:01.310,1310,32767,4924,5.24,15.08,3.6
1970-01-01 00:00:01.315,1315,32767,4942,5.24,16.02,3.6
1970-01-01 00:00:01.320,1320,32767,4960,4.95,15.08,3.4
1970-01-01 00:00:01.325,1325,32767,4977,4.95,15.08,3.4
1970-01-01 00:00:01.330,1330,32767,4994,4.95,16.02,3.6
1970-01-01 00:00:01.335,1335,32767,5012,5.24,16.96,3.8
1970-01-01 00:00:01.340,1340,32767,5031,5.82,17.91,3.8
1970-01-01 00:00:01.345,1345,32767,5050,5.53,17.91,3.8
1970-01-01 00:00:01.350,1350,32767,5069,5.53,16.96,4.0
1970-01-01 00:00:01.355,1355,32767,5089,5.53,17.91,3.8
1970-01-01 00:00:01.360,1360,32767,5108,5.53,17.91,3.8
1970-01-01 00:00:01.365,1365,32767,5127,5.53,17.91,4.0
1970-01-01 00:00:01.370,1370,32767,5147,5.82,17.91,3.8
1970-01-01 00:00:01.375,1375,32767,5166,5.53,16.96,3.6
1970-01-01 00:00:01.380,1380,32767,5184,5.24,16.96,3.6
1970-01-01 00:00:01.385,1385,32767,5202,5.24,16.96,3.6
1970-01-01 00:00:01.390,1390,32767,5220,5.24,16.02,3.6
1970-01-01 00:00:01.395,1395,32767,5238,5.24,16.02,3.6
1970-01-01 00:00:01.400,1400,32767,5256,5.24,16.96,3.6
1970-01-01 00:00:01.405,1405,32767,5274,5.24,16.96,3.6
1970-01-01 00:00:01.410,1410,32767,5292,5.53,16.96,3.6
1970-01-01 00:00:01.415,1415,32767,5310,5.24,16.02,3.6
1970-01-01 00:00:01.420,1420,32767,5328,4.95,16.96,3.2
1970-01-01 00:00:01.425,1425,32767,5344,4.95,15.08,3.4
1970-01-01 00:00:01.430,1430,32767,5361,4.65,15.08,3.4
1970-01-01 00:00:01.435,1435,32767,5378,4.95,15.08,3.4
1970-01-01 00:00:01.440,1440,32767,5395,4.95,15.08,3.4
1970-01-01 00:00:01.445,1445,32767,5412,4.95,16.02,3.4
1970-01-01 00:00:01.450,1450,32767,5429,5.24,16.02,3.4
1970-01-01 00:00:01.455,1455,32767,5446,4.95,16.02,3.2
1970-01-01 00:00:01.460,1460,32767,5462,4.65,15.08,3.2
1970-01-01 00:00:01.465,1465,32767,5478,4.65,14.14,3.6
1970-01-01 00:00:01.470,1470,32767,5496,4.95,15.08,3.4
1970-01-01 00:00:01.475,1475,32767,5513,4.95,16.02,3.4
1970-01-01 00:00:01.480,1480,32767,5530,4.95,16.02,3.6
1970-01-01 00:00:01.485,1485,32767,5548,5.24,16.02,3.4
1970-01-01 00:00:01.490,1490,32767,5565,4.95,16.02,3.4
1970-01-01 00:00:01.495,1495,32767,5582,4.95,16.02,3.2
1970-01-01 00:00:01.500,1500,32767,5598,4.65,15.08,3.4
1970-01-01 00:00:01.505,1505,32767,5615,4.95,15.08,3.4
1970-01-01 00:00:01.510,1510,32767,5632,4.95,16.02,3.4
1970-01-01 00:00:01.515,1515,32767,5649,4.95,16.02,3.4
1970-01-01 00:00:01.520,1520,32767,5666,4.95,16.02,3.4
1970-01-01 00:00:01.525,1525,32767,5683,5.24,16.02,3.6
1970-01-01 00:00:01.530,1530,32767,5701,4.95,16.02,3.4
1970-01-01 00:00:01.535,1535,32767,5718,5.24,16.02,3.6
1970-01-01 00:00:01.540,1540,32767,5736,4.95,16.02,3.6
1970-01-01 00:00:01.545,1545,32767,5754,5.24,16.02,3.6
1970-01-01 00:00:01.550,1550,32767,5772,5.24,16.02,3.4
1970-01-01 00:00:01.555,1555,32767,5789,4.95,15.08,3.4
1970-01-01 00:00:01.560,1560,32767,5806,4.95,16.02,3.6
1970-01-01 00:00:01.565,1565,32767,5824,5.24,15.08,3.4
1970-01-01 00:00:01.570,1570,32767,5841,4.95,15.08,3.4
1970-01-01 00:00:01.575,1575,32767,5858,4.95,16.96,3.6
1970-01-01 00:00:01.580,1580,32767,5876,5.53,16.02,3.6
1970-01-01 00:00:01.585,1585,32767,5894,4.95,16.02,3.6
1970-01-01 00:00:01.590,1590,32767,5912,5.24,16.96,3.4
1970-01-01 00:00:01.595,1595,32767,5929,5.24,16.02,3.6
1970-01-01 00:00:01.600,1600,32767,5947,4.95,16.02,3.6
1970-01-01 00:00:01.605,1605,32767,5965,5.24,16.96,3.6
1970-01-01 00:00:01.610,1610,32767,5983,5.24,16.02,3.6
1970-01-01 00:00:01.615,1615,32767,6001,5.24,16.02,3.6
1970-01-01 00:00:01.620,1620,32767,6019,5.53,17.91,4.0
1970-01-01 00:00:01.625,1625,32767,6039,5.53,17.91,3.8
1970-01-01 00:00:01.630,1630,32767,6058,5.53,17.91,3.8
1970-01-01 00:00:01.635,1635,32767,6077,5.53,17.91,4.2
1970-01-01 00:00:01.640,1640,32767,6098,6.11,18.85,3.8
1970-01-01 00:00:01.645,1645,32767,6117,5.53,17.91,3.6
1970-01-01 00:00:01.650,1650,32767,6135,5.53,16.96,4.0
1970-01-01 00:00:01.655,1655,32767,6155,5.53,17.91,3.8
1970-01-01 00:00:01.660,1660,32767,6174,5.53,17.91,4.0
1970-01-01 00:00:01.665,1665,32767,6194,5.82,17.91,3.8
1970-01-01 00:00:01.670,1670,32767,6213,5.53,17.91,4.2
1970-01-01 00:00:01.675,1675,32767,6234,6.11,19.79,4.2
1970-01-01 00:00:01.680,1680,32767,6255,6.11,19.79,4.0
1970-01-01 00:00:01.685,1685,32767,6275,5.82,18.85,4.0
1970-01-01 00:00:01.690,1690,32767,6295,5.82,17.91,4.0
1970-01-01 00:00:01.695,1695,32767,6315,6.11,17.91,4.2
1970-01-01 00:00:01.700,1700,32767,6336,5.82,17.91,4.0
1970-01-01 00:00:01.705,1705,32767,6356,5.82,17.91,4.0
1970-01-01 00:00:01.710,1710,32767,6376,5.82,18.85,4.2
1970-01-01 00:00:01.715,1715,32767,6397,6.11,19.79,4.4
1970-01-01 00:00:01.720,1720,32767,6419,6.4,19.79,4.0
1970-01-01 00:00:01.725,1725,32767,6439,5.82,17.91,3.8
1970-01-01 00:00:01.730,1730,32767,6458,5.53,16.96,4.2
1970-01-01 00:00:01.735,1735,32767,6479,6.11,18.85,4.0
1970-01-01 00:00:01.740,1740,32767,6499,5.82,18.85,4.2
1970-01-01 00:00:01.745,1745,32767,6520,6.11,18.85,4.2
1970-01-01 00:00:01.750,1750,32767,6541,6.11,19.79,4.0
1970-01-01 00:00:01.755,1755,32767,6561,5.82,17.91,4.0
1970-01-01 00:00:01.760,1760,32767,6581,5.82,17.91,4.0
1970-01-01 00:00:01.765,1765,32767,6601,6.11,18.85,4.2
1970-01-01 00:00:01.770,1770,32767,6622,5.82,18.85,4.2
1970-01-01 00:00:01.775,1775,32767,6643,6.11,18.85,4.2
1970-01-01 00:00:01.780,1780,32767,6664,6.4,19.79,4.2
1970-01-01 00:00:01.785,1785,32767,6685,5.82,18.85,4.2
1970-01-01 00:00:01.790,1790,32767,6706,6.11,19.79,4.2
1970-01-01 00:00:01.795,1795,32767,6727,6.11,19.79,4.2
1970-01-01 00:00:01.800,1800,32767,6748,6.11,19.79,4.2
1970-01-01 00:00:01.805,1805,32767,6769,6.11,18.85,4.0
1970-01-01 00:00:01.810,1810,32767,6789,5.82,17.91,4.0
1970-01-01 00:00:01.815,1815,32767,6809,5.82,18.85,4.2
1970-01-01 00:00:01.820,1820,32767,6830,6.11,19.79,4.0
1970-01-01 00:00:01.825,1825,32767,6850,5.82,18.85,4.0
1970-01-01 00:00:01.830,1830,32767,6870,5.82,18.85,4.0
1970-01-01 00:00:01.835,1835,32767,6890,5.82,18.85,4.0
1970-01-01 00:00:01.840,1840,32767,6910,5.82,17.91,4.4
1970-01-01 00:00:01.845,1845,32767,6932,6.4,18.85,4.0
1970-01-01 00:00:01.850,1850,32767,6952,5.82,18.85,4.2
1970-01-01 00:00:01.855,1855,32767,6973,6.11,18.85,4.2
1970-01-01 00:00:01.860,1860,32767,6994,6.11,18.85,4.0
1970-01-01 00:00:01.865,1865,32767,7014,5.82,17.91,4.0
1970-01-01 00:00:01.870,1870,32767,7034,5.82,18.85,4.0
1970-01-01 00:00:01.875,1875,32767,7054,5.82,18.85,4.0
1970-01-01 00:00:01.880,1880,32767,7074,5.82,17.91,4.0
1970-01-01 00:00:01.885,1885,32767,7094,5.82,17.91,4.0
1970-01-01 00:00:01.890,1890,32767,7114,5.82,18.85,3.8
1970-01-01 00:00:01.895,1895,32767,7133,5.53,16.96,3.8
1970-01-01 00:00:01.900,1900,32767,7152,5.53,17.91,3.6
1970-01-01 00:00:01.905,1905,32767,7170,5.24,16.96,3.8
1970-01-01 00:00:01.910,1910,32767,7189,5.53,16.96,3.6
1970-01-01 00:00:01.915,1915,32767,7207,5.24,17.91,3.6
1970-01-01 00:00:01.920,1920,32767,7225,5.24,16.96,3.6
1970-01-01 00:00:01.925,1925,32767,7243,5.24,16.02,3.6
1970-01-01 00:00:01.930,1930,32767,7261,5.24,16.02,3.6
1970-01-01 00:00:01.935,1935,32767,7279,5.24,16.02,3.4
1970-01-01 00:00:01.940,1940,32767,7296,4.95,16.02,3.6
1970-01-01 00:00:01.945,1945,32767,7314,5.24,16.96,3.8
1970-01-01 00:00:01.950,1950,32767,7333,5.53,17.91,3.8
1970-01-01 00:00:01.955,1955,32767,7352,5.53,16.96,3.8
1970-01-01 00:00:01.960,1960,32767,7371,5.53,16.96,3.6
1970-01-01 00:00:01.965,1965,32767,7389,5.53,16.96,3.6
