time,time,input,counts,output,speed2,diff_output
1970-01-01 00:00:00.000,0,32767,0,0.0,0.0,0.0
1970-01-01 00:00:00.005,5,32767,0,0.0,0.0,1.862
1970-01-01 00:00:00.010,10,32767,4,9.31,9.31,0.466
1970-01-01 00:00:00.015,15,32767,9,11.64,13.96,0.0
1970-01-01 00:00:00.020,20,32767,14,11.64,11.64,0.4640000000000001
1970-01-01 00:00:00.025,25,32767,20,13.96,11.64,-0.4640000000000001
1970-01-01 00:00:00.030,30,32767,25,11.64,13.96,0.9299999999999997
1970-01-01 00:00:00.035,35,32767,32,16.29,13.96,0.46600000000000036
1970-01-01 00:00:00.040,40,32767,40,18.62,18.62,0.0
1970-01-01 00:00:00.045,45,32767,47,18.62,18.62,0.0
1970-01-01 00:00:00.050,50,32767,56,18.62,18.62,0.4640000000000001
1970-01-01 00:00:00.055,55,32767,65,20.94,20.94,0.0
1970-01-01 00:00:00.060,60,32767,74,20.94,23.27,0.932
1970-01-01 00:00:00.065,65,32767,84,25.6,23.27,-0.46600000000000036
1970-01-01 00:00:00.070,70,32767,95,23.27,23.27,0.0
1970-01-01 00:00:00.075,75,32767,105,23.27,25.6,0.932
1970-01-01 00:00:00.080,80,32767,117,27.93,23.27,0.0
1970-01-01 00:00:00.085,85,32767,129,27.93,27.93,0.0
1970-01-01 00:00:00.090,90,32767,141,27.93,27.93,0.0
1970-01-01 00:00:00.095,95,32767,153,27.93,27.93,0.0
1970-01-01 00:00:00.100,100,32767,165,27.93,27.93,0.0
1970-01-01 00:00:00.105,105,32767,177,27.93,30.25,0.4640000000000001
1970-01-01 00:00:00.110,110,32767,190,30.25,30.25,0.0
1970-01-01 00:00:00.115,115,32767,203,30.25,27.93,0.46599999999999964
1970-01-01 00:00:00.120,120,32767,216,32.58,30.25,-0.9299999999999997
1970-01-01 00:00:00.125,125,32767,229,27.93,27.93,0.9299999999999997
1970-01-01 00:00:00.130,130,32767,243,32.58,30.25,-0.46599999999999964
1970-01-01 00:00:00.135,135,32767,256,30.25,32.58,0.0
1970-01-01 00:00:00.140,140,32767,269,30.25,30.25,0.46599999999999964
1970-01-01 00:00:00.145,145,32767,283,32.58,30.25,0.0
1970-01-01 00:00:00.150,150,32767,297,32.58,30.25,0.0
1970-01-01 00:00:00.155,155,32767,311,32.58,30.25,0.0
1970-01-01 00:00:00.160,160,32767,325,32.58,30.25,0.0
1970-01-01 00:00:00.165,165,32767,339,32.58,32.58,0.0
1970-01-01 00:00:00.170,170,32767,353,32.58,30.25,0.0
1970-01-01 00:00:00.175,175,32767,367,32.58,32.58,0.0
1970-01-01 00:00:00.180,180,32767,381,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.185,185,32767,396,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.190,190,32767,410,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.195,195,32767,425,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.200,200,32767,439,32.58,32.58,0.0
1970-01-01 00:00:00.205,205,32767,453,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.210,210,32767,468,34.91,32.58,0.0
1970-01-01 00:00:00.215,215,32767,483,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.220,220,32767,497,32.58,32.58,0.0
1970-01-01 00:00:00.225,225,32767,511,32.58,32.58,0.9299999999999997
1970-01-01 00:00:00.230,230,32767,526,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.235,235,32767,541,32.58,32.58,0.0
1970-01-01 00:00:00.240,240,32767,555,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.245,245,32767,570,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.250,250,32767,585,32.58,32.58,0.0
1970-01-01 00:00:00.255,255,32767,599,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.260,260,32767,614,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.265,265,32767,629,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.270,270,32767,643,34.91,34.91,0.0
1970-01-01 00:00:00.275,275,32767,659,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.280,280,32767,673,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.285,285,32767,688,34.91,34.91,0.0
1970-01-01 00:00:00.290,290,32767,703,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.295,295,32767,717,32.58,32.58,0.9299999999999997
1970-01-01 00:00:00.300,300,32767,733,37.23,32.58,-0.9299999999999997
