time,time,input,counts,output,speed2,diff_output
1970-01-01 00:00:00.405,405,32767,2214,34.91,30.25,-0.46599999999999964
1970-01-01 00:00:00.410,410,32767,2229,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.415,415,32767,2244,34.91,34.91,0.0
1970-01-01 00:00:00.420,420,32767,2259,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.425,425,32767,2273,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.430,430,32767,2289,37.23,32.58,-1.8599999999999994
1970-01-01 00:00:00.435,435,32767,2301,27.93,30.25,1.3959999999999995
1970-01-01 00:00:00.440,440,32767,2316,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.445,445,32767,2330,32.58,30.25,0.46599999999999964
1970-01-01 00:00:00.450,450,32767,2344,34.91,34.91,0.0
1970-01-01 00:00:00.455,455,32767,2360,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.460,460,32767,2374,32.58,34.91,1.3960000000000008
1970-01-01 00:00:00.465,465,32767,2391,39.56,34.91,-1.3960000000000008
1970-01-01 00:00:00.470,470,32767,2405,32.58,32.58,0.0
1970-01-01 00:00:00.475,475,32767,2419,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.480,480,32767,2434,34.91,32.58,0.0
1970-01-01 00:00:00.485,485,32767,2448,34.91,37.23,0.0
1970-01-01 00:00:00.490,490,32767,2464,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.495,495,32767,2478,32.58,34.91,0.46599999999999964
1970-01-01 00:00:00.500,500,32767,2492,34.91,30.25,-0.46599999999999964
1970-01-01 00:00:00.505,505,32767,2507,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.510,510,32767,2522,34.91,34.91,0.0
1970-01-01 00:00:00.515,515,32767,2537,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.520,520,32767,2551,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.525,525,32767,2567,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.530,530,32767,2581,32.58,34.91,1.3960000000000008
1970-01-01 00:00:00.535,535,32767,2598,39.56,34.91,-1.3960000000000008
1970-01-01 00:00:00.540,540,32767,2612,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.545,545,32767,2626,34.91,34.91,0.4640000000000001
1970-01-01 00:00:00.550,550,32767,2643,37.23,34.91,-0.9299999999999997
1970-01-01 00:00:00.555,555,32767,2657,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.560,560,32767,2673,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.565,565,32767,2687,32.58,32.58,0.9299999999999997
1970-01-01 00:00:00.570,570,32767,2702,37.23,34.91,-1.8599999999999994
1970-01-01 00:00:00.575,575,32767,2715,27.93,27.93,1.3959999999999995
1970-01-01 00:00:00.580,580,32767,2730,34.91,34.91,0.0
1970-01-01 00:00:00.585,585,32767,2745,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.590,590,32767,2759,32.58,34.91,0.46599999999999964
1970-01-01 00:00:00.595,595,32767,2774,34.91,30.25,-0.46599999999999964
1970-01-01 00:00:00.600,600,32767,2788,32.58,32.58,0.0
1970-01-01 00:00:00.605,605,32767,2802,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.610,610,32767,2817,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.615,615,32767,2830,32.58,32.58,0.0
1970-01-01 00:00:00.620,620,32767,2845,32.58,30.25,-0.46599999999999964
1970-01-01 00:00:00.625,625,32767,2858,30.25,32.58,1.3959999999999995
1970-01-01 00:00:00.630,630,32767,2874,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.635,635,32767,2888,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.640,640,32767,2903,34.91,34.91,0.0
1970-01-01 00:00:00.645,645,32767,2918,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.650,650,32767,2932,32.58,32.58,0.9299999999999997
1970-01-01 00:00:00.655,655,32767,2948,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.660,660,32767,2962,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.665,665,32767,2978,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.670,670,32767,2992,32.58,32.58,0.0
1970-01-01 00:00:00.675,675,32767,3006,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.680,680,32767,3021,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.685,685,32767,3035,32.58,32.58,0.9299999999999997
1970-01-01 00:00:00.690,690,32767,3051,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.695,695,32767,3065,32.58,34.91,0.46599999999999964
1970-01-01 00:00:00.700,700,32767,3080,34.91,32.58,0.0
1970-01-01 00:00:00.705,705,32767,3095,34.91,32.58,0.0
1970-01-01 00:00:00.710,710,32767,3110,34.91,34.91,-0.46599999999999964
1970-01-01 00:00:00.715,715,32767,3124,32.58,30.25,0.0
1970-01-01 00:00:00.720,720,32767,3138,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.725,725,32767,3154,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.730,730,32767,3168,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.735,735,32767,3183,34.91,32.58,0.0
1970-01-01 00:00:00.740,740,32767,3198,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.745,745,32767,3212,32.58,34.91,1.3960000000000008
1970-01-01 00:00:00.750,750,32767,3229,39.56,34.91,-1.8620000000000005
1970-01-01 00:00:00.755,755,32767,3243,30.25,32.58,1.3959999999999995
1970-01-01 00:00:00.760,760,32767,3257,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.765,765,32767,3272,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.770,770,32767,3286,34.91,34.91,0.0
1970-01-01 00:00:00.775,775,32767,3302,34.91,32.58,-0.9319999999999993
1970-01-01 00:00:00.780,780,32767,3315,30.25,32.58,1.3959999999999995
1970-01-01 00:00:00.785,785,32767,3331,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.790,790,32767,3345,32.58,32.58,0.0
1970-01-01 00:00:00.795,795,32767,3359,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.800,800,32767,3374,34.91,32.58,0.0
1970-01-01 00:00:00.805,805,32767,3388,34.91,34.91,0.0
1970-01-01 00:00:00.810,810,32767,3404,34.91,32.58,0.0
1970-01-01 00:00:00.815,815,32767,3419,34.91,37.23,0.4640000000000001
1970-01-01 00:00:00.820,820,32767,3434,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.825,825,32767,3449,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.830,830,32767,3464,34.91,34.91,0.0
1970-01-01 00:00:00.835,835,32767,3479,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.840,840,32767,3493,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.845,845,32767,3509,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.850,850,32767,3523,32.58,34.91,0.46599999999999964
1970-01-01 00:00:00.855,855,32767,3538,34.91,32.58,0.0
1970-01-01 00:00:00.860,860,32767,3553,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.865,865,32767,3567,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.870,870,32767,3583,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.875,875,32767,3597,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.880,880,32767,3613,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.885,885,32767,3627,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.890,890,32767,3642,34.91,34.91,0.0
1970-01-01 00:00:00.895,895,32767,3657,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.900,900,32767,3671,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.905,905,32767,3686,37.23,32.58,-1.3959999999999995
1970-01-01 00:00:00.910,910,32767,3700,30.25,30.25,0.46599999999999964
1970-01-01 00:00:00.915,915,32767,3714,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.920,920,32767,3729,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.925,925,32767,3743,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.930,930,32767,3759,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.935,935,32767,3773,32.58,34.91,0.46599999999999964
1970-01-01 00:00:00.940,940,32767,3788,34.91,32.58,0.4640000000000001
1970-01-01 00:00:00.945,945,32767,3804,37.23,34.91,-0.4640000000000001
1970-01-01 00:00:00.950,950,32767,3818,34.91,34.91,0.0
1970-01-01 00:00:00.955,955,32767,3834,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.960,960,32767,3848,32.58,34.91,0.46599999999999964
1970-01-01 00:00:00.965,965,32767,3863,34.91,30.25,-0.46599999999999964
1970-01-01 00:00:00.970,970,32767,3877,32.58,32.58,0.9299999999999997
1970-01-01 00:00:00.975,975,32767,3893,37.23,37.23,0.0
1970-01-01 00:00:00.980,980,32767,3909,37.23,34.91,-0.9299999999999997
1970-01-01 00:00:00.985,985,32767,3923,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.990,990,32767,3939,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.995,995,32767,3953,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.000,1000,32767,3968,34.91,34.91,0.0
1970-01-01 00:00:01.005,1005,32767,3983,34.91,32.58,0.0
1970-01-01 00:00:01.010,1010,32767,3998,34.91,34.91,0.0
1970-01-01 00:00:01.015,1015,32767,4013,34.91,30.25,-0.46599999999999964
1970-01-01 00:00:01.020,1020,32767,4027,32.58,34.91,0.46599999999999964
1970-01-01 00:00:01.025,1025,32767,4041,34.91,30.25,-0.46599999999999964
1970-01-01 00:00:01.030,1030,32767,4056,32.58,32.58,0.9299999999999997
1970-01-01 00:00:01.035,1035,32767,4071,37.23,37.23,-0.4640000000000001
1970-01-01 00:00:01.040,1040,32767,4087,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.045,1045,32767,4101,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.050,1050,32767,4117,37.23,32.58,-1.3959999999999995
1970-01-01 00:00:01.055,1055,32767,4130,30.25,30.25,0.9319999999999993
1970-01-01 00:00:01.060,1060,32767,4145,34.91,34.91,-0.46599999999999964
1970-01-01 00:00:01.065,1065,32767,4159,32.58,30.25,0.0
1970-01-01 00:00:01.070,1070,32767,4173,32.58,37.23,0.9299999999999997
1970-01-01 00:00:01.075,1075,32767,4189,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.080,1080,32767,4203,32.58,32.58,0.9299999999999997
1970-01-01 00:00:01.085,1085,32767,4219,37.23,37.23,-0.4640000000000001
1970-01-01 00:00:01.090,1090,32767,4234,34.91,32.58,-0.9319999999999993
1970-01-01 00:00:01.095,1095,32767,4247,30.25,30.25,1.3959999999999995
1970-01-01 00:00:01.100,1100,32767,4263,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.105,1105,32767,4277,32.58,34.91,0.46599999999999964
1970-01-01 00:00:01.110,1110,32767,4292,34.91,32.58,0.0
1970-01-01 00:00:01.115,1115,32767,4307,34.91,32.58,0.0
1970-01-01 00:00:01.120,1120,32767,4321,34.91,34.91,-0.46599999999999964
1970-01-01 00:00:01.125,1125,32767,4336,32.58,30.25,0.0
1970-01-01 00:00:01.130,1130,32767,4350,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.135,1135,32767,4366,37.23,32.58,-1.3959999999999995
1970-01-01 00:00:01.140,1140,32767,4379,30.25,30.25,0.9319999999999993
1970-01-01 00:00:01.145,1145,32767,4394,34.91,34.91,0.0
1970-01-01 00:00:01.150,1150,32767,4409,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.155,1155,32767,4423,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.160,1160,32767,4438,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.165,1165,32767,4453,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.170,1170,32767,4468,34.91,34.91,0.0
1970-01-01 00:00:01.175,1175,32767,4483,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.180,1180,32767,4497,32.58,34.91,0.46599999999999964
1970-01-01 00:00:01.185,1185,32767,4512,34.91,30.25,-0.46599999999999964
1970-01-01 00:00:01.190,1190,32767,4526,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.195,1195,32767,4541,34.91,34.91,0.0
1970-01-01 00:00:01.200,1200,32767,4556,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.205,1205,32767,4570,32.58,37.23,0.9299999999999997
1970-01-01 00:00:01.210,1210,32767,4586,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.215,1215,32767,4600,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.220,1220,32767,4615,34.91,34.91,0.4640000000000001
1970-01-01 00:00:01.225,1225,32767,4631,37.23,34.91,-0.9299999999999997
1970-01-01 00:00:01.230,1230,32767,4645,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.235,1235,32767,4661,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.240,1240,32767,4675,32.58,34.91,0.46599999999999964
1970-01-01 00:00:01.245,1245,32767,4690,34.91,32.58,0.0
1970-01-01 00:00:01.250,1250,32767,4705,34.91,32.58,0.0
1970-01-01 00:00:01.255,1255,32767,4719,34.91,34.91,0.0
