time,time,input,counts,output,speed2,diff_output
1970-01-01 00:00:00.260,260,32767,616,32.58,32.58,0.0
1970-01-01 00:00:00.265,265,32767,630,32.58,34.91,0.46599999999999964
1970-01-01 00:00:00.270,270,32767,645,34.91,32.58,0.0
1970-01-01 00:00:00.275,275,32767,660,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.280,280,32767,674,32.58,32.58,0.9299999999999997
1970-01-01 00:00:00.285,285,32767,690,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.290,290,32767,704,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.295,295,32767,718,34.91,34.91,0.0
1970-01-01 00:00:00.300,300,32767,734,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.305,305,32767,748,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.310,310,32767,763,34.91,34.91,0.0
1970-01-01 00:00:00.315,315,32767,778,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.320,320,32767,792,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.325,325,32767,808,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.330,330,32767,822,32.58,32.58,0.0
1970-01-01 00:00:00.335,335,32767,836,32.58,32.58,0.9299999999999997
1970-01-01 00:00:00.340,340,32767,852,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.345,345,32767,866,32.58,34.91,0.46599999999999964
1970-01-01 00:00:00.350,350,32767,881,34.91,32.58,0.0
1970-01-01 00:00:00.355,355,32767,896,34.91,32.58,0.0
1970-01-01 00:00:00.360,360,32767,910,34.91,37.23,0.0
1970-01-01 00:00:00.365,365,32767,926,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.370,370,32767,940,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.375,375,32767,955,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.380,380,32767,970,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.385,385,32767,984,34.91,34.91,0.0
1970-01-01 00:00:00.390,390,32767,1000,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.395,395,32767,1014,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.400,400,32767,1030,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.405,405,32767,1044,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.410,410,32767,1059,34.91,34.91,0.0
1970-01-01 00:00:00.415,415,32767,1074,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.420,420,32767,1088,32.58,32.58,0.9299999999999997
1970-01-01 00:00:00.425,425,32767,1104,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.430,430,32767,1118,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.435,435,32767,1133,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.440,440,32767,1148,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.445,445,32767,1163,34.91,34.91,0.0
1970-01-01 00:00:00.450,450,32767,1178,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.455,455,32767,1192,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.460,460,32767,1208,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.465,465,32767,1222,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.470,470,32767,1237,34.91,32.58,0.0
1970-01-01 00:00:00.475,475,32767,1252,34.91,32.58,0.0
1970-01-01 00:00:00.480,480,32767,1266,34.91,37.23,0.0
1970-01-01 00:00:00.485,485,32767,1282,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.490,490,32767,1296,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.495,495,32767,1311,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.500,500,32767,1326,32.58,32.58,0.0
1970-01-01 00:00:00.505,505,32767,1340,32.58,32.58,0.9299999999999997
1970-01-01 00:00:00.510,510,32767,1356,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.515,515,32767,1370,32.58,34.91,0.46599999999999964
1970-01-01 00:00:00.520,520,32767,1385,34.91,32.58,0.0
1970-01-01 00:00:00.525,525,32767,1400,34.91,32.58,0.0
1970-01-01 00:00:00.530,530,32767,1414,34.91,34.91,0.0
1970-01-01 00:00:00.535,535,32767,1430,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.540,540,32767,1444,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.545,545,32767,1459,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.550,550,32767,1474,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.555,555,32767,1489,34.91,34.91,0.0
1970-01-01 00:00:00.560,560,32767,1504,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.565,565,32767,1518,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.570,570,32767,1534,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.575,575,32767,1548,32.58,32.58,0.9299999999999997
1970-01-01 00:00:00.580,580,32767,1563,37.23,34.91,-0.9299999999999997
1970-01-01 00:00:00.585,585,32767,1578,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.590,590,32767,1592,34.91,34.91,0.0
1970-01-01 00:00:00.595,595,32767,1608,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.600,600,32767,1622,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.605,605,32767,1638,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.610,610,32767,1652,32.58,32.58,0.9299999999999997
1970-01-01 00:00:00.615,615,32767,1667,37.23,34.91,-0.9299999999999997
1970-01-01 00:00:00.620,620,32767,1682,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.625,625,32767,1696,34.91,34.91,0.0
1970-01-01 00:00:00.630,630,32767,1712,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.635,635,32767,1726,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.640,640,32767,1742,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.645,645,32767,1756,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.650,650,32767,1771,34.91,34.91,0.0
1970-01-01 00:00:00.655,655,32767,1786,34.91,32.58,0.0
1970-01-01 00:00:00.660,660,32767,1800,34.91,34.91,0.0
1970-01-01 00:00:00.665,665,32767,1816,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.670,670,32767,1830,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.675,675,32767,1845,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.680,680,32767,1860,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.685,685,32767,1875,34.91,34.91,0.0
1970-01-01 00:00:00.690,690,32767,1890,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.695,695,32767,1904,32.58,32.58,0.9299999999999997
1970-01-01 00:00:00.700,700,32767,1920,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.705,705,32767,1934,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.710,710,32767,1950,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.715,715,32767,1964,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.720,720,32767,1979,34.91,34.91,0.0
1970-01-01 00:00:00.725,725,32767,1994,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.730,730,32767,2008,32.58,32.58,0.9299999999999997
1970-01-01 00:00:00.735,735,32767,2024,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.740,740,32767,2038,32.58,34.91,0.46599999999999964
1970-01-01 00:00:00.745,745,32767,2053,34.91,32.58,0.0
1970-01-01 00:00:00.750,750,32767,2068,34.91,32.58,0.0
1970-01-01 00:00:00.755,755,32767,2082,34.91,37.23,0.0
1970-01-01 00:00:00.760,760,32767,2098,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.765,765,32767,2112,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.770,770,32767,2127,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.775,775,32767,2142,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.780,780,32767,2156,34.91,34.91,0.0
1970-01-01 00:00:00.785,785,32767,2172,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.790,790,32767,2186,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.795,795,32767,2202,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.800,800,32767,2216,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.805,805,32767,2231,34.91,34.91,0.0
1970-01-01 00:00:00.810,810,32767,2246,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.815,815,32767,2260,32.58,32.58,0.9299999999999997
1970-01-01 00:00:00.820,820,32767,2276,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.825,825,32767,2290,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.830,830,32767,2305,34.91,32.58,0.0
1970-01-01 00:00:00.835,835,32767,2320,34.91,32.58,0.0
1970-01-01 00:00:00.840,840,32767,2334,34.91,37.23,0.0
1970-01-01 00:00:00.845,845,32767,2350,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.850,850,32767,2364,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.855,855,32767,2380,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.860,860,32767,2394,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.865,865,32767,2409,34.91,34.91,0.0
1970-01-01 00:00:00.870,870,32767,2424,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.875,875,32767,2438,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.880,880,32767,2454,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.885,885,32767,2468,32.58,32.58,0.9299999999999997
1970-01-01 00:00:00.890,890,32767,2483,37.23,34.91,-0.9299999999999997
1970-01-01 00:00:00.895,895,32767,2498,32.58,32.58,0.0
1970-01-01 00:00:00.900,900,32767,2512,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.905,905,32767,2528,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.910,910,32767,2542,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.915,915,32767,2558,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.920,920,32767,2572,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.925,925,32767,2587,34.91,34.91,0.0
1970-01-01 00:00:00.930,930,32767,2602,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.935,935,32767,2616,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.940,940,32767,2632,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.945,945,32767,2646,32.58,34.91,0.46599999999999964
1970-01-01 00:00:00.950,950,32767,2661,34.91,32.58,0.0
1970-01-01 00:00:00.955,955,32767,2676,34.91,32.58,0.0
1970-01-01 00:00:00.960,960,32767,2691,34.91,34.91,0.0
1970-01-01 00:00:00.965,965,32767,2706,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.970,970,32767,2720,32.58,34.91,0.9299999999999997
1970-01-01 00:00:00.975,975,32767,2736,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:00.980,980,32767,2750,32.58,32.58,0.46599999999999964
1970-01-01 00:00:00.985,985,32767,2765,34.91,34.91,0.0
1970-01-01 00:00:00.990,990,32767,2780,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:00.995,995,32767,2794,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.000,1000,32767,2810,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.005,1005,32767,2824,32.58,32.58,0.9299999999999997
1970-01-01 00:00:01.010,1010,32767,2839,37.23,34.91,-0.9299999999999997
1970-01-01 00:00:01.015,1015,32767,2854,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.020,1020,32767,2868,34.91,34.91,0.0
1970-01-01 00:00:01.025,1025,32767,2884,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.030,1030,32767,2898,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.035,1035,32767,2913,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.040,1040,32767,2928,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.045,1045,32767,2943,34.91,34.91,0.0
1970-01-01 00:00:01.050,1050,32767,2958,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.055,1055,32767,2972,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.060,1060,32767,2988,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.065,1065,32767,3002,32.58,34.91,0.46599999999999964
1970-01-01 00:00:01.070,1070,32767,3017,34.91,32.58,0.0
1970-01-01 00:00:01.075,1075,32767,3032,34.91,32.58,0.0
1970-01-01 00:00:01.080,1080,32767,3046,34.91,34.91,0.0
1970-01-01 00:00:01.085,1085,32767,3062,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.090,1090,32767,3076,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.095,1095,32767,3092,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.100,1100,32767,3106,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.105,1105,32767,3121,34.91,34.91,0.0
1970-01-01 00:00:01.110,1110,32767,3136,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.115,1115,32767,3150,32.58,37.23,0.9299999999999997
1970-01-01 00:00:01.120,1120,32767,3166,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.125,1125,32767,3180,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.130,1130,32767,3195,34.91,34.91,0.0
1970-01-01 00:00:01.135,1135,32767,3210,34.91,32.58,0.0
1970-01-01 00:00:01.140,1140,32767,3224,34.91,34.91,0.0
1970-01-01 00:00:01.145,1145,32767,3240,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.150,1150,32767,3254,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.155,1155,32767,3269,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.160,1160,32767,3284,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.165,1165,32767,3299,34.91,34.91,0.0
1970-01-01 00:00:01.170,1170,32767,3314,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.175,1175,32767,3328,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.180,1180,32767,3344,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.185,1185,32767,3358,32.58,34.91,0.46599999999999964
1970-01-01 00:00:01.190,1190,32767,3373,34.91,34.91,0.0
1970-01-01 00:00:01.195,1195,32767,3388,34.91,32.58,0.0
1970-01-01 00:00:01.200,1200,32767,3402,34.91,34.91,0.0
1970-01-01 00:00:01.205,1205,32767,3418,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.210,1210,32767,3432,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.215,1215,32767,3448,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.220,1220,32767,3462,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.225,1225,32767,3477,34.91,34.91,0.0
1970-01-01 00:00:01.230,1230,32767,3492,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.235,1235,32767,3506,32.58,34.91,1.3960000000000008
1970-01-01 00:00:01.240,1240,32767,3523,39.56,34.91,-1.3960000000000008
1970-01-01 00:00:01.245,1245,32767,3537,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.250,1250,32767,3552,34.91,34.91,0.0
1970-01-01 00:00:01.255,1255,32767,3567,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.260,1260,32767,3581,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.265,1265,32767,3597,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.270,1270,32767,3611,32.58,34.91,0.46599999999999964
1970-01-01 00:00:01.275,1275,32767,3626,34.91,32.58,0.0
1970-01-01 00:00:01.280,1280,32767,3641,34.91,32.58,0.0
1970-01-01 00:00:01.285,1285,32767,3655,34.91,34.91,0.0
1970-01-01 00:00:01.290,1290,32767,3671,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.295,1295,32767,3685,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.300,1300,32767,3701,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.305,1305,32767,3715,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.310,1310,32767,3730,34.91,34.91,0.0
1970-01-01 00:00:01.315,1315,32767,3745,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.320,1320,32767,3759,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.325,1325,32767,3775,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.330,1330,32767,3789,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.335,1335,32767,3804,34.91,34.91,0.0
1970-01-01 00:00:01.340,1340,32767,3819,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.345,1345,32767,3833,32.58,32.58,0.9299999999999997
1970-01-01 00:00:01.350,1350,32767,3849,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.355,1355,32767,3863,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.360,1360,32767,3878,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.365,1365,32767,3893,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.370,1370,32767,3908,34.91,34.91,0.0
1970-01-01 00:00:01.375,1375,32767,3923,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.380,1380,32767,3937,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.385,1385,32767,3953,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.390,1390,32767,3967,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.395,1395,32767,3982,34.91,32.58,0.0
1970-01-01 00:00:01.400,1400,32767,3997,34.91,32.58,0.0
1970-01-01 00:00:01.405,1405,32767,4011,34.91,37.23,0.0
1970-01-01 00:00:01.410,1410,32767,4027,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.415,1415,32767,4041,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.420,1420,32767,4057,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.425,1425,32767,4071,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.430,1430,32767,4085,34.91,34.91,0.0
1970-01-01 00:00:01.435,1435,32767,4101,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.440,1440,32767,4115,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.445,1445,32767,4131,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.450,1450,32767,4145,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.455,1455,32767,4160,34.91,34.91,0.0
1970-01-01 00:00:01.460,1460,32767,4175,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.465,1465,32767,4189,32.58,32.58,0.9299999999999997
1970-01-01 00:00:01.470,1470,32767,4205,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.475,1475,32767,4219,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.480,1480,32767,4234,34.91,32.58,0.0
1970-01-01 00:00:01.485,1485,32767,4249,34.91,32.58,0.0
1970-01-01 00:00:01.490,1490,32767,4263,34.91,37.23,0.0
1970-01-01 00:00:01.495,1495,32767,4279,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.500,1500,32767,4293,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.505,1505,32767,4309,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.510,1510,32767,4323,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.515,1515,32767,4337,34.91,34.91,0.0
1970-01-01 00:00:01.520,1520,32767,4353,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.525,1525,32767,4367,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.530,1530,32767,4383,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.535,1535,32767,4397,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.540,1540,32767,4412,34.91,34.91,0.0
1970-01-01 00:00:01.545,1545,32767,4427,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.550,1550,32767,4441,32.58,32.58,0.9299999999999997
1970-01-01 00:00:01.555,1555,32767,4457,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.560,1560,32767,4471,32.58,34.91,0.46599999999999964
1970-01-01 00:00:01.565,1565,32767,4486,34.91,32.58,0.0
1970-01-01 00:00:01.570,1570,32767,4501,34.91,32.58,0.0
1970-01-01 00:00:01.575,1575,32767,4516,34.91,34.91,0.0
1970-01-01 00:00:01.580,1580,32767,4531,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.585,1585,32767,4545,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.590,1590,32767,4561,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.595,1595,32767,4575,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.600,1600,32767,4590,34.91,34.91,0.0
1970-01-01 00:00:01.605,1605,32767,4605,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.610,1610,32767,4619,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.615,1615,32767,4635,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.620,1620,32767,4649,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.625,1625,32767,4664,34.91,34.91,0.0
1970-01-01 00:00:01.630,1630,32767,4679,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.635,1635,32767,4693,32.58,32.58,0.9299999999999997
1970-01-01 00:00:01.640,1640,32767,4709,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.645,1645,32767,4723,32.58,34.91,0.46599999999999964
1970-01-01 00:00:01.650,1650,32767,4738,34.91,32.58,0.0
1970-01-01 00:00:01.655,1655,32767,4753,34.91,32.58,0.0
1970-01-01 00:00:01.660,1660,32767,4768,34.91,34.91,0.0
1970-01-01 00:00:01.665,1665,32767,4783,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.670,1670,32767,4797,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.675,1675,32767,4813,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.680,1680,32767,4827,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.685,1685,32767,4842,34.91,34.91,0.0
1970-01-01 00:00:01.690,1690,32767,4857,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.695,1695,32767,4871,32.58,37.23,0.9299999999999997
1970-01-01 00:00:01.700,1700,32767,4887,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.705,1705,32767,4901,32.58,32.58,0.9299999999999997
1970-01-01 00:00:01.710,1710,32767,4916,37.23,34.91,-0.9299999999999997
1970-01-01 00:00:01.715,1715,32767,4931,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.720,1720,32767,4945,34.91,34.91,0.4640000000000001
1970-01-01 00:00:01.725,1725,32767,4962,37.23,34.91,-0.9299999999999997
1970-01-01 00:00:01.730,1730,32767,4976,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.735,1735,32767,4992,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.740,1740,32767,5006,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.745,1745,32767,5021,34.91,34.91,0.0
1970-01-01 00:00:01.750,1750,32767,5036,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.755,1755,32767,5050,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.760,1760,32767,5066,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.765,1765,32767,5080,32.58,34.91,0.46599999999999964
1970-01-01 00:00:01.770,1770,32767,5095,34.91,32.58,0.0
1970-01-01 00:00:01.775,1775,32767,5110,34.91,32.58,0.0
1970-01-01 00:00:01.780,1780,32767,5125,34.91,34.91,0.0
